"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Compararea unor opinii cu semnificație religioasă, exprimate în raport cu diferite situații de viață","1.1.","relOrt4-1.1","dialoguri pe teme religioase (unicitatea fiecărei persoane, importanța raportării omului la Dumnezeu, rolul sfinților, importanța împlinirii poruncilor divine etc.), prin valorificarea unor povestiri, jocuri, ilustrații","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Compararea unor opinii cu semnificație religioasă, exprimate în raport cu diferite situații de viață","1.1.","relOrt4-1.1","exerciții de definire a unor termeni sau expresii: Biblie, sfânt, proroc, apostol, evanghelist, poruncă, drept","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Compararea unor opinii cu semnificație religioasă, exprimate în raport cu diferite situații de viață","1.1.","relOrt4-1.1","explicarea modalității de căutare a unui text în Sfânta Scriptură","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Compararea unor opinii cu semnificație religioasă, exprimate în raport cu diferite situații de viață","1.1.","relOrt4-1.1","exerciții de identificare a unor texte în Sfânta Scriptură","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Compararea unor opinii cu semnificație religioasă, exprimate în raport cu diferite situații de viață","1.1.","relOrt4-1.1","exerciții de exprimare a acordului/ dezacordului față de opiniile altora","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Compararea unor opinii cu semnificație religioasă, exprimate în raport cu diferite situații de viață","1.1.","relOrt4-1.1","exerciții de argumentare a opiniei proprii în spiritul toleranței față de opinia altora","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Compararea unor opinii cu semnificație religioasă, exprimate în raport cu diferite situații de viață","1.1.","relOrt4-1.1","analiza unor texte care necesită exprimarea unui punct de vedere personal față de o anumită situație","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Sintetizarea principalelor îndatoriri ale unui creștin, pe baza valorificării unor situații din viața cotidiană, a exemplelor unor persoane din Biblie și a unor sfinți","1.2.","relOrt4-1.2","analiza, din perspectiva creștină, a unor atitudini și comportamente, pornind de la situații din viața cotidiană, texte literare, texte care prezintă persoane din Biblie sau sfinți","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Sintetizarea principalelor îndatoriri ale unui creștin, pe baza valorificării unor situații din viața cotidiană, a exemplelor unor persoane din Biblie și a unor sfinți","1.2.","relOrt4-1.2","lectura de povestiri care evidențiază rolul poruncilor divine (referitoare la cinstirea lui Dumnezeu, a numelui lui Dumnezeu, a duminicii, a părinților)","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
"Sintetizarea principalelor îndatoriri ale unui creștin, pe baza valorificării unor situații din viața cotidiană, a exemplelor unor persoane din Biblie și a unor sfinți","1.2.","relOrt4-1.2","exerciții de analiză a asemănărilor și a deosebirilor dintre poruncile divine și normele de comportament în diferite contexte sociale","Religie cultul ortodox","relOrt4","cl4","Ordinul ministrului educației naționale nr. 5001 / 02.12.2014","Aplicarea unor norme de comportament specific moralei religioase, în diferite contexte de viață"
