"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Utilizarea corectă a termenilor specifici educației economico-financiare cu referire la fapte/ evenimente economico-financiare","1.1.","edusoc8-1.1","Formularea unor întrebări care vizează domeniul economico-financiar, utilizând corect termeni specifici pentru acest domeniu","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Utilizarea corectă a termenilor specifici educației economico-financiare cu referire la fapte/ evenimente economico-financiare","1.1.","edusoc8-1.1","Elaborarea unui text scurt, utilizând corect termeni dați, specifici domeniului economico-financiar","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Utilizarea corectă a termenilor specifici educației economico-financiare cu referire la fapte/ evenimente economico-financiare","1.1.","edusoc8-1.1","Evaluarea informațiilor prezentate în mass-media cu privire la un anumit produs, la fapte/evenimente economico-financiare","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Utilizarea corectă a termenilor specifici educației economico-financiare cu referire la fapte/ evenimente economico-financiare","1.1.","edusoc8-1.1","Lectura unor texte prin utilizarea unor metode diferite (de exemplu, prin utilizarea unui sistem de notare cu rol de eficientizare a lecturii și gândirii)","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Asumarea calității de consumator avizat de bunuri și servicii, de servicii financiare, care își exercită drepturile și responsabilitățile","1.2.","edusoc8-1.2","Aplicarea unor metode de gândire critică pentru a reflecta asupra calității de consumator","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Asumarea calității de consumator avizat de bunuri și servicii, de servicii financiare, care își exercită drepturile și responsabilitățile","1.2.","edusoc8-1.2","Jocuri de rol/simulări în care elevii acționează în calitate de consumatori și producători, furnizori de servicii financiare bancare și nebancare","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Asumarea calității de consumator avizat de bunuri și servicii, de servicii financiare, care își exercită drepturile și responsabilitățile","1.2.","edusoc8-1.2","Discutarea rolului bonului fiscal în asigurarea protecției consumatorului","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Asumarea calității de consumator avizat de bunuri și servicii, de servicii financiare, care își exercită drepturile și responsabilitățile","1.2.","edusoc8-1.2","Discutarea principalelor etape pe care trebuie să le parcurgă un consumator atunci când se confruntă cu încălcarea drepturilor","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Asumarea calității de consumator avizat de bunuri și servicii, de servicii financiare, care își exercită drepturile și responsabilitățile","1.2.","edusoc8-1.2","Exerciții de redactare a unor sesizări/ sugestii/ reclamații către autorități competente, cu privire la calitatea produselor și a serviciilor achiziționate sau cu privire la nerespectarea drepturilor lor","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Asumarea calității de consumator avizat de bunuri și servicii, de servicii financiare, care își exercită drepturile și responsabilitățile","1.2.","edusoc8-1.2","Simularea alegerii unui tip de asigurare prin compararea unor oferte","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Asumarea calității de consumator avizat de bunuri și servicii, de servicii financiare, care își exercită drepturile și responsabilitățile","1.2.","edusoc8-1.2","Realizarea, pe echipe, a profilului unui consumator avizat","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Manifestarea interesului pentru identificarea unor modalități de economisire și pentru reducerea risipei de resurse financiare","1.3","edusoc8-1.3","Explorarea/compararea unor modalități de economisire prin identificarea propriilor nevoi, pe termen scurt, mediu și lung și prin alocarea resurselor financiare necesare acestora","Educație socială. Educație economico-financiară","edusoc8","cl8","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
