"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Descrierea unor aspecte de bază ale credinței religioase, prin apelul la experiența proprie","1.1.","relRomcatro1-1.1","dialoguri pe tema rolului credinței în Dumnezeu și a rugăciunii, valorificând diferite povestiri, jocuri, exemple","Religie Cultul Romano-Catolic de limba română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Descrierea unor aspecte de bază ale credinței religioase, prin apelul la experiența proprie","1.1.","relRomcatro1-1.1","prezentarea asemănărilor și a deosebirilor dintre rugăciune și rugăminte (dialoguri, desene, jocuri de rol, povestiri)","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Descrierea unor aspecte de bază ale credinței religioase, prin apelul la experiența proprie","1.1.","relRomcatro1-1.1","identificarea, în imagini și texte, a unor persoane biblice și a unor sfinți","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Descrierea unor aspecte de bază ale credinței religioase, prin apelul la experiența proprie","1.1.","relRomcatro1-1.1","descrierea unor aspecte legate de biserică, înțeleasă ca locaș de rugăciune al creștinilor","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Descrierea unor aspecte de bază ale credinței religioase, prin apelul la experiența proprie","1.1.","relRomcatro1-1.1","descrierea unei biserici cunoscute","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Descrierea unor aspecte de bază ale credinței religioase, prin apelul la experiența proprie","1.1.","relRomcatro1-1.1","reprezentarea într-o compoziție plastică a unei biserici","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Descrierea unor aspecte de bază ale credinței religioase, prin apelul la experiența proprie","1.1.","relRomcatro1-1.1","identificarea unei biserici dintr-o serie de imagini date","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Identificarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu zi și a exemplelor unor persoane din Biblie","1.2.","relRomcatro1-1.2","dialog pe tema comportamentului diferitelor persoane (din viața de zi cu zi, din Biblie, din povești cu conținut moralizator etc.)","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Identificarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu zi și a exemplelor unor persoane din Biblie","1.2.","relRomcatro1-1.2","audiții de povestiri care evidențiază rolul credinței în Dumnezeu","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Identificarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu zi și a exemplelor unor persoane din Biblie","1.2.","relRomcatro1-1.2","discuții pe tema rolurilor rugăciunii, participării la slujbele bisericii și protejării naturii, pornind de la exemple date (personaje din povestiri, persoane biblice, sfinți etc.)","Religie Cultul Romano-Catolic de limbă română","relRomcatro1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
