"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Observarea unor modele / regularități din cotidian, pentru crearea deraționamente proprii","1.1.","mat3-1.1","identificarea în cotidian / desene / imagini / machete / filme documentare aelementelor repetitive","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Observarea unor modele / regularități din cotidian, pentru crearea deraționamente proprii","1.1.","mat3-1.1","identificarea regulii de construcție a unui șir de simboluri sau numere","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Aplicarea unei reguli pentru continuarea unor modele repetitive","1.2.","mat3-1.2","realizarea unor modele repetitive (cu desene sau cu obiecte), respectând o regulă dată","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Aplicarea unei reguli pentru continuarea unor modele repetitive","1.2.","mat3-1.2","realizarea unor modele repetitive utilizând figuri/ corpuri geometrice de diferite mărimi și culori","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Aplicarea unei reguli pentru continuarea unor modele repetitive","1.2.","mat3-1.2","generarea/ completarea unor șiruri de simboluri sau de numere folosind o regulă dată","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Aplicarea unei reguli pentru continuarea unor modele repetitive","1.2.","mat3-1.2","utilizarea unei formule de calcul (de exemplu: pentru calculul perimetrului,pentru determinarea unui număr necunoscut dintr-o relație numerică)","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","citirea unui număr și scrierea numerelor de la 0 la 10 000 cu cifre / litere","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","identificarea, într-un număr, a cifrei unităților / zecilor / sutelor / miilor","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","compunerea și descompunerea numerelor în / din mii, sute, zeci și unități","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","numărare crescătoare și descrescătoare din 1 în 1, din 2 în 2, din 3 în 3, cu precizarea limitelor intervalului (de la ...până la.., mai mic decât ... dar mai mare decât ...)","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","generarea unor numere mai mici decât 10 000, ale căror cifre îndeplinesc condiții date (de exemplu, cifra unităților este 1, cifra zecilor este cu 2 mai mare decât cifra unităților etc.)","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","aproximarea (rotunjirea) numerelor naturale la diferite ordine","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","formarea, scrierea și citirea numerelor folosind cifrele romane (I, V, X)","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","utilizarea cifrelor romane în situații uzuale (de exemplu, scrierea datei)","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","identificarea, în situații familiare, a scrierii fracționare","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","identificarea numărătorilor și numitorilor fracțiilor","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","citirea și scrierea fracțiilor subunitare și a celor echiunitare","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","determinarea unei fracții când numărătorul și/sau numitorul îndeplinesc anumite condiții","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","reprezentarea intuitivă unei fracții subunitare date pornind de la situații familiare","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat3-2.1","scrierea unor fracții subunitare pornind de la mulțimi de obiecte, de la un desen/reprezentare grafică sau de la un text","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Compararea numerelor naturale în concentrul 0 – 10 000, respectiv a fracțiilor subunitare sau echiunitare care au același numitor, mai mic sau egal cu 10","2.2.","mat3-2.2","compararea a două numere mai mici decât 10 000 folosind numărătoarea pozițională sau reprezentări","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Compararea numerelor naturale în concentrul 0 – 10 000, respectiv a fracțiilor subunitare sau echiunitare care au același numitor, mai mic sau egal cu 10","2.2.","mat3-2.2","compararea unor numere mai mici sau egale cu 10 000 utilizând algoritmul de comparare","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Compararea numerelor naturale în concentrul 0 – 10 000, respectiv a fracțiilor subunitare sau echiunitare care au același numitor, mai mic sau egal cu 10","2.2.","mat3-2.2","utilizarea semnelor <, >, = în compararea numerelor sau fracțiilor cu ajutorul unor exemple concrete și a unor reprezentări grafice","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Compararea numerelor naturale în concentrul 0 – 10 000, respectiv a fracțiilor subunitare sau echiunitare care au același numitor, mai mic sau egal cu 10","2.2.","mat3-2.2","compararea unor fracții cu același numitor cu ajutorul unor obiecte familiare sau a unor reprezentări grafice","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Ordonarea numerelor naturale în concentrul 0 – 10 000 și respectiv a fracțiilor subunitare sau echiunitare care au același numitor, mai mic sau egal cu 10","2.3.","mat3-2.3","precizarea succesorului și/sau a predecesorului unui număr","Matematică clasele a III-a și a IV-a ","mat3","cl3","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
