"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Interpretarea vocală a unor piese monodice","1.1.","edmuz5-1.1","exerciții de respirație și de emisie","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2017","Exprimarea unor idei, sentimente, atitudini, prin interpretarea unor lucrări muzicale"
"Interpretarea vocală a unor piese monodice","1.1.","edmuz5-1.1","exerciții de coordonare a cântului în ansamblu (față de gesturile profesorului)","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2017","Exprimarea unor idei, sentimente, atitudini, prin interpretarea unor lucrări muzicale"
"Interpretarea vocală a unor piese monodice","1.1","edmuz5-1.1","exerciții pentru păstrarea unei pulsații constante","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2017","Exprimarea unor idei, sentimente, atitudini, prin interpretarea unor lucrări muzicale"
"Interpretarea vocală a unor piese monodice","1.1","edmuz5-1.1","interpretarea unor lucrări muzicale simple","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2018","Exprimarea unor idei, sentimente, atitudini, prin interpretarea unor lucrări muzicale"
"Interpretarea unor fragmente simple instrumentale *)","1.2.","edmuz5-1.2","exerciții specifice cântului instrumental (diferențiat, pentru instrumente de suflat, de coarde, cu claviaturi, de percuție) – elemente de emisie și intonație","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2019","Exprimarea unor idei, sentimente, atitudini, prin interpretarea unor lucrări muzicale"
"Interpretarea unor fragmente simple instrumentale *)","1.2.","edmuz5-1.2","exerciții de coordonare a cântului instrumental în grup","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2020","Exprimarea unor idei, sentimente, atitudini, prin interpretarea unor lucrări muzicale"
"Utilizarea notației înălțimilor sunetelor în lecturarea și scrierea unor fragmente de piese în Do major și la minor","2.1.","edmuz5-2.1","asocierea unui cântec cunoscut cu reprezentarea sa grafică","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2021","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea notației înălțimilor sunetelor în lecturarea și scrierea unor fragmente de piese în Do major și la minor","2.1.","edmuz5-2.1","jocuri de recunoaștere, intonare și scriere a unor note","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2022","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea notației înălțimilor sunetelor în lecturarea și scrierea unor fragmente de piese în Do major și la minor","2.1.","edmuz5-2.1","diferențierea între mersul treptat și salturi în notația și intonația unor fragmente muzicale","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2023","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea notației înălțimilor sunetelor în lecturarea și scrierea unor fragmente de piese în Do major și la minor","2.1.","edmuz5-2.1","intonarea gamelor, vocal și cu ajutorul unor claviaturi (inclusiv softuri gratuite disponibile pe telefoane mobile), pentru diferențierea tonurilor și a semitonurilor","Educație muzicală","edmuz5","cl5","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2024","Operarea cu elemente de scris-citit și limbaj muzical"
