"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Sintetizarea informaţiilor, a intențiilor de comunicare și a atitudinilor comunicative din diverse texte monologate şi dialogate","1.1.","lbcomRom7-1.1","exerciții de completare a unor fişe de lucru cuprinzând ideile principale dintr-un text monologat sau dialogat, numind şi atitudinile comunicative ale participanților","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Sintetizarea informaţiilor, a intențiilor de comunicare și a atitudinilor comunicative din diverse texte monologate şi dialogate","1.1.","lbcomRom7-1.1","exerciții de reformulare/parafrazare a unui mesaj dintr-un text monologat","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Prezentarea unor informaţii, idei şi puncte de vedere, oferind detalii semnificative şi exemple relevante, în faţa unui public cunoscut, adoptând comportamente paraverbale şi nonverbale adecvate","1.2.","lbcomRom7-1.2","transmiterea informaţiei prin coduri diverse de comunicare","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Prezentarea unor informaţii, idei şi puncte de vedere, oferind detalii semnificative şi exemple relevante, în faţa unui public cunoscut, adoptând comportamente paraverbale şi nonverbale adecvate","1.2.","lbcomRom7-1.2","exerciții de reconstituire cronologică a unor evenimente prezentate într-un text monologat","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Prezentarea unor informaţii, idei şi puncte de vedere, oferind detalii semnificative şi exemple relevante, în faţa unui public cunoscut, adoptând comportamente paraverbale şi nonverbale adecvate","1.2.","lbcomRom7-1.2","audierea unor prezentări și luarea de notițe, realizând asocieri între ceea ce ştie și ceea ce află nou interlocutorul, privitor la o temă","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Prezentarea unor informaţii, idei şi puncte de vedere, oferind detalii semnificative şi exemple relevante, în faţa unui public cunoscut, adoptând comportamente paraverbale şi nonverbale adecvate","1.2.","lbcomRom7-1.2","exerciții de sesizare a efectelor negative pe care excesul elementelor nonverbale le are asupra înțelegerii mesajului unui text","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Participarea la interacțiuni verbale diverse, apelând la strategii variate de ascultare activă şi de negociere a informaţiei şi a relaţiei cu interlocutorii","1.3.","lbcomRom7-1.3","exerciții de anticipare a unor replici ale participanților la un dialog","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Participarea la interacțiuni verbale diverse, apelând la strategii variate de ascultare activă şi de negociere a informaţiei şi a relaţiei cu interlocutorii","1.3.","lbcomRom7-1.3","reformularea/parafrazarea/ ierarhizarea informațiilor din intervențiile participanților la o situație de comunicare","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Participarea la interacțiuni verbale diverse, apelând la strategii variate de ascultare activă şi de negociere a informaţiei şi a relaţiei cu interlocutorii","1.3.","lbcomRom7-1.3","anticiparea unor reacții ale participanților la un dialog","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Participarea la interacțiuni verbale diverse, apelând la strategii variate de ascultare activă şi de negociere a informaţiei şi a relaţiei cu interlocutorii","1.3.","lbcomRom7-1.3","exerciții de asumare de diferite roluri","Limba și literatura română","lbcomRom7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
