"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Manifestarea interesului pentru formularea de întrebări cu privire la propriile drepturi și responsabilități","1.1.","edusoc5-1.1","Participarea la discuții de grup ce oferă elevilor ocazia de a formula întrebări referitoare la preocupările lor actuale sau la probleme concrete privind drepturile copilului (de exemplu, pornind de la întrebările „Ce? Cine? Unde? Când? De ce?”)","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Manifestarea interesului pentru formularea de întrebări cu privire la propriile drepturi și responsabilități","1.1.","edusoc5-1.1","Jocuri de rol care stimulează interesul pentru formularea de întrebări: de exemplu, elevi-jurnaliști se întâlnesc cu susținători ai drepturilor copilului","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Manifestarea interesului pentru formularea de întrebări cu privire la propriile drepturi și responsabilități","1.1.","edusoc5-1.1","Formularea de întrebări pornind de la o situație de încălcare a drepturilor copilului, ca punct de plecare (documentare) în elaborarea unui articol pentru revista școlii","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Manifestarea interesului pentru formularea de întrebări cu privire la propriile drepturi și responsabilități","1.1.","edusoc5-1.1","Realizarea unui exercițiu de reflecție critică plecând de la întrebarea: „ce s-ar întâmpla dacă de mâine copiii nu ar mai avea nici drepturi și nici responsabilități?”","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Formularea unor opinii, explicații, argumente simple pentru promovarea propriilor drepturi și responsabilități","1.2.","edusoc5-1.2","Analizarea unor fișe cu imagini/secvențe video care ilustrează respectarea/încălcarea unor drepturi ale copilului și formularea unor puncte de vedere personale cu privire la situațiile analizate","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Formularea unor opinii, explicații, argumente simple pentru promovarea propriilor drepturi și responsabilități","1.2.","edusoc5-1.2","Elaborarea unui proiect individual privind o problemă referitoare la drepturile copilului, pe baza unui plan de documentare; observarea, prin discuții de grup, a deosebirilor între opiniile bazate pe convingeri personale și cele bazate pe argumente/documente","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Formularea unor opinii, explicații, argumente simple pentru promovarea propriilor drepturi și responsabilități","1.2.","edusoc5-1.2","Redactarea unui text care să includă argumente simple pe tema importanței respectării drepturilor copiilor","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Formularea unor opinii, explicații, argumente simple pentru promovarea propriilor drepturi și responsabilități","1.2.","edusoc5-1.2","Participarea la dezbateri pornind de la întrebări propuse de elevi (de exemplu, „Drepturile și responsabilitățile copiilor se schimbă în mediul online?”) și prezentarea sintetică a rezultatelor discuțiilor","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Raportarea critică la opiniile, explicațiile și argumentele formulate de alte persoane în contextul unor dezbateri privind asigurarea și promovarea drepturilor copilului","1.3","edusoc5-1.3","Observarea unor asemănări și deosebiri între explicațiile și argumentele formulate de elevi cu privire la situațiile de promovare a drepturilor copilului","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Raportarea critică la opiniile, explicațiile și argumentele formulate de alte persoane în contextul unor dezbateri privind asigurarea și promovarea drepturilor copilului","1.3","edusoc5-1.3","Ilustrarea unor moduri de participare a copiilor la soluționarea problemelor care îi privesc","Educație socială. Gândire critică și drepturile copilului","edusoc5","cl5","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
