"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Interpretarea vocal – instrumentală a unor lucrări in genuri diverse, controlând schimbările dinamice, agogice și de tempo","1.1.","edmuz8-1.1","exerciții de intonație, emisie și precizie ritmică","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2074","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Interpretarea vocal – instrumentală a unor lucrări in genuri diverse, controlând schimbările dinamice, agogice și de tempo","1.1.","edmuz8-1.1","interpretarea unor teme muzicale celebre","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2075","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Interpretarea vocal – instrumentală a unor lucrări in genuri diverse, controlând schimbările dinamice, agogice și de tempo","1.1.","edmuz8-1.1","cânt coral pe două sau trei voci, în soluții omofone sau polifone","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2076","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Interpretarea instrumentală a unor lucrări*","1.2.","edmuz8-1.2","exerciții de tehnică și interpretare instrumentală","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2077","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Interpretarea instrumentală a unor lucrări*","1.2.","edmuz8-1.2","interpretarea unor piese simple în ansamblu instrumental (de blockflote/percuție etc.)","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2078","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Interpretarea instrumentală a unor lucrări*","1.2.","edmuz8-1.2","realizarea unui acompaniament instrumental al unor lucrări muzicale diverse","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2079","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Realizarea unor momente sincretice, ce combină limbajul muzical cu cel verbal, mișcarea scenică, elemente de decor și costume","1.3.","edmuz8-1.3","realizarea unor scenete specifice obiceiurilor de iarnă","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2080","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Realizarea unor momente sincretice, ce combină limbajul muzical cu cel verbal, mișcarea scenică, elemente de decor și costume","1.3.","edmuz8-1.3","crearea unui moment muzical artistic cu rol de ilustrare/comentare a unor comportamente sociale","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2081","Exprimarea unor idei, sentimente, atitudini prin interpretarea unor lucrări muzicale"
"Utilizarea unor tonalități cu mai multe alterații constitutive și a unor moduri cu 6 și 7 sunete","2.1.","edmuz8-2.1","observarea structurii logice a tonalităților prin extinderea la 2 alterații constitutive","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2082","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea unor tonalități cu mai multe alterații constitutive și a unor moduri cu 6 și 7 sunete","2.1.","edmuz8-2.1","observarea procesului modulatoriu în lucrări de complexitate mică (clasice și de divertisment)","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2083","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea unor tonalități cu mai multe alterații constitutive și a unor moduri cu 6 și 7 sunete","2.1.","edmuz8-2.1","diferențierea între limbajul tonal și cel modal în muzica pop – rock","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2084","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea unor tonalități cu mai multe alterații constitutive și a unor moduri cu 6 și 7 sunete","2.1.","edmuz8-2.1","transpunerea intuitiva a unui cântec în altă tonalitate (pe alte sunete) pentru a corespunde ambitusului personal","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2085","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea unor elemente de construcție muzicală","2.2.","edmuz8-2.2","identificarea construcției de tip rondo a unor piese muzicale (de schema formală ABACA)","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2086","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea unor elemente de construcție muzicală","2.2.","edmuz8-2.2","utilizarea unor procedee variaționale (faţă de fragmente propuse de profesor şi elevi)","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2087","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea unor elemente de construcție muzicală","2.2.","edmuz8-2.2","observarea segmentelor componente ale unei scene/tablou dintr-o operă (uvertură, recitativ, arie, duet, moment de ansamblu etc.)","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2088","Operarea cu elemente de scris-citit și limbaj muzical"
"Utilizarea unor elemente de construcție muzicală","2.2.","edmuz8-2.2","crearea unor scurte melodii cu structuri bi- și tri- partite","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2089","Operarea cu elemente de scris-citit și limbaj muzical"
"Aprecierea valorii creației și interpretării unei lucrări muzicale, din perspectiva elementelor de limbaj muzical si a celor de natura afectiva","3.1.","edmuz8-3.1","observarea unor modalități de dezvoltare a discursului muzical","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2090","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Aprecierea valorii creației și interpretării unei lucrări muzicale, din perspectiva elementelor de limbaj muzical si a celor de natura afectiva","3.1.","edmuz8-3.1","analiza comparativă a două versiuni regizorale diferite pentru o scenă dintr-o operă și/sau balet","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2091","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Aprecierea valorii creației și interpretării unei lucrări muzicale, din perspectiva elementelor de limbaj muzical si a celor de natura afectiva","3.1.","edmuz8-3.1","compararea unor lucrări muzicale complexe armonic (coral bachian) cu piese de muzică ușoară de larg consum (scheme armonice simple și repetitive)","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2092","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Aprecierea valorii creației și interpretării unei lucrări muzicale, din perspectiva elementelor de limbaj muzical si a celor de natura afectiva","3.1.","edmuz8-3.1","explicarea preferințelor interpretative față de doua sau mai multe versiuni ale aceleiași lucrări muzicale","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2093","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Aprecierea valorii creației și interpretării unei lucrări muzicale, din perspectiva elementelor de limbaj muzical si a celor de natura afectiva","3.1.","edmuz8-3.1","comentarea unor înregistrări audio-video ale prestației proprii/ansamblulu","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2094","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Explorarea contributiei muzicii la identitatea personala si de grup","3.2.","edmuz8-3.2","discutarea contribuției muzicii la dezvoltarea personală (identitate culturală, sentiment de apartenență, relaxare, identitate școlară)","Educație muzicală","edmuz8","cl8","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2095","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
