"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Editarea/tehnoredactarea de documente utilizând aplicații specializate","1.1.","tecInfo7-1.1","explorarea elementelor de interfață ale unei aplicații de editare a textelor în scopul identificării principalelor facilități ale acesteia","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Editarea/tehnoredactarea de documente utilizând aplicații specializate","1.1.","tecInfo7-1.1","editarea unui document prin aplicarea operațiilor specifice","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Editarea/tehnoredactarea de documente utilizând aplicații specializate","1.1.","tecInfo7-1.1","formatarea unui document utilizând instrumente dedicate","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Documentarea pe diferite teme prin utilizarea aplicațiilor audio respectiv audio-video","1.2.","tecInfo7-1.2","realizarea de interviuri pe o temă dată între colegi cu înregistrare în format audio respectiv audio-video","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Documentarea pe diferite teme prin utilizarea aplicațiilor audio respectiv audio-video","1.2.","tecInfo7-1.2","realizarea unui clip tematic prin editarea unei aplicații audio respectiv audio-video aplicând operațiile specifice","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Documentarea pe diferite teme prin utilizarea aplicațiilor audio respectiv audio-video","1.2.","tecInfo7-1.2","prelucrarea unei aplicații audio, audio-video prin utilizarea instrumentelor specializate ","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea aplicațiilor colaborative în scopul dezvoltării în echipă a unor materiale digitale","1.3.","tecInfo7-1.3","realizarea de povești cu autor colectiv (pe grupe sau pe clase) utilizând aplicații colaborative, pagini wiki sau participarea în bloguri la nivel de școală pe teme specifice unor discipline școlare ","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea aplicațiilor colaborative în scopul dezvoltării în echipă a unor materiale digitale","1.3.","tecInfo7-1.3","vizualizarea contribuției individuale a membrilor colectivului de autori prin utilizarea funcției de istoric de editare în scopul autoevaluării și interevaluării","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea aplicațiilor colaborative în scopul dezvoltării în echipă a unor materiale digitale","1.3.","tecInfo7-1.3","introducerea unor elemente de identitate locală (imaginea școlii sau a locului de rezidență, informații de interes public/turistic etc.) în sisteme informaționale geografice – GIS","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea aplicațiilor colaborative în scopul dezvoltării în echipă a unor materiale digitale","1.3.","tecInfo7-1.3","identificarea principalelor elemente de diferențiere în activitatea hackerilor și a crackerilor în scopul protejării împotriva potențialelor fraude în mediul colaborativ online","Informatică şi TIC","tecInfo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
