"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","recunoașterea unor mulțimi finite sau infinite (mulțimea numerelor naturale, mulțimea numerelor naturale pare/impare, mulțimea cifrelor unui număr, mulțimea divizorilor/multiplilor unui număr natural) ","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","definirea unor mulțimi folosind diagrame și/sau enumerare de elemente","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","recunoașterea unor numere prime","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","identificarea, dintr-o mulțime de numere, a unui număr compus","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","identificarea unui divizor al unui număr dat","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","scrierea unui număr natural de două cifre ca produs de puteri de numere prime, prin observare directă","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","scrierea mulțimii divizorilor unui număr natural folosind descompunerea în produs de numere prime","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor noțiuni specifice mulțimilor și relației de divizibilitate în N","1.1.","mat6-1.1","recunoașterea unor perechi de numere prime între ele","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea rapoartelor, proporțiilor și a mărimilor direct sau invers proporționale","1.2.","mat6-1.2","identificarea, citirea, scrierea și exemplificarea de rapoarte, procente","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea rapoartelor, proporțiilor și a mărimilor direct sau invers proporționale","1.2.","mat6-1.2","identificarea, citirea, scrierea și exemplificarea de proporții și mărimi direct sau invers proporționale, din practică/cotidian sau în context intradisciplinar sau interdisciplinar (de exemplu, scara unei hărți, concentrația unei soluții)","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea rapoartelor, proporțiilor și a mărimilor direct sau invers proporționale","1.2.","mat6-1.2","identificarea unor mărimi direct proporționale în reprezentări grafice","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea caracteristicilor numerelor întregi în contexte variate","1.3.","mat6-1.3","identificarea unui număr întreg în situații practice sau interdisciplinare (de exemplu: temperaturi, altitudini, golaveraje, debit/credit)","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea caracteristicilor numerelor întregi în contexte variate","1.3.","mat6-1.3","reprezentarea pe axa numerelor a opusului unui număr întreg; modulul ca distanță pe axa numerelor de la origine la reprezentarea numărului","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea caracteristicilor numerelor întregi în contexte variate","1.3.","mat6-1.3","identificarea unor contexte practic-aplicative sau teoretice care folosesc ecuații sau inecuații în mulțimea numerelor întregi","Matematică","mat6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
