"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Utilizarea eficientă şi în condiţii de siguranţă a dispozitivelor de calcul","1.1.","tecInfo5-1.1","descrierea momentelor principale în evoluția sistemelor de calcul și de comunicații (prin imagini/desene/grafice/filme didactice etc.) cu identificarea caracteristicilor dispozitivelor actuale","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă şi în condiţii de siguranţă a dispozitivelor de calcul","1.1.","tecInfo5-1.1","identificarea componentelor hardware (de exemplu utilizând: componente ale unor calculatoare dezasamblate, simulatoare virtuale, filme didactice, planşe etc.) cu evidenţierea rolului componentelor hardware și a interacțiunilor dintre acestea ","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă şi în condiţii de siguranţă a dispozitivelor de calcul","1.1.","tecInfo5-1.1","exersarea utilizării corecte a unui calculator sau a unor dispozitive mobile (tabletă, telefon, consolă, laptop), cu evidenţierea efectelor asupra stării de sănătate și a pericolelor ce pot apărea în cazul unei utilizări incorecte, inclusiv identificarea riscurilor asociate cu implicarea excesivă a divertismentului digital sau utilizarea excesivă a platformelor și resurselor de divertisment digital","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă a unor componente software","1.2.","tecInfo5-1.2","exersarea utilizării elementelor de interfață, într-o aplicație specifică sistemului de operare folosit (de exemplu un editor de texte simplu sau un editor grafic), cu evidenţierea rolului unui sistem de operare","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă a unor componente software","1.2.","tecInfo5-1.2","descrierea modului de organizare a informațiilor pe suport extern și exersarea modalităților de lucru cu fișiere și directoare","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă a unor componente software","1.2.","tecInfo5-1.2","realizarea într-o aplicație specifică sistemului de operare sau într-un utilitar specializat a principalelor operații cu fișiere și directoare (creare, ștergere, redenumire, copiere, mutare, căutare) în vederea organizării resurselor digitale personale 1","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă şi în siguranță a Internetului ca sursă de documentare","1.3.","tecInfo5-1.3","identificarea unor servicii ale rețelei Internet și descrierea rolului acestora în satisfacerea unor nevoi din viața de zi cu zi","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă şi în siguranță a Internetului ca sursă de documentare","1.3.","tecInfo5-1.3","căutarea unor informații pe Internet, salvarea informațiilor căutate (text/imagini) cu evidențierea normelor referitoare la drepturile de autor, licențe software și drepturi de utilizare aferente conținuturilor digitale","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă şi în siguranță a Internetului ca sursă de documentare","1.3.","tecInfo5-1.3","analizarea unor situații în care Internetul poate genera pericole și identificarea unor soluții posibile, a unor metode de a evita astfel de situații (utilizând jocuri de rol, filme didactice etc.) ","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Utilizarea eficientă şi în siguranță a Internetului ca sursă de documentare","1.3.","tecInfo5-1.3","stabilirea unor reguli pentru o navigare sigură şi eficientă pe Internet și discutarea credibilității resurselor Web în scopul identificării unor resurse relevante pentru teme disciplinare/interdisciplinare","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea responsabilă și eficientă a tehnologiei informației și comunicațiilor"
"Identificarea unor modalități algoritmice pentru rezolvarea unor situații din viața cotidiană, exprimate în limbaj natural ","2.1.","tecInfo5-2.1","prezentarea unor algoritmi întâlniți în viața cotidiană bazați pe o secvență de operații (de exemplu: prepararea unui ceai etc)","Informatică şi TIC","tecInfo5","cl5","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Rezolvarea unor probleme elementare prin metode intuitive de prelucrare a informației"
