"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Identificarea unor informaţii, a intențiilor de comunicare și/sau a emoțiilor și a atitudinilor comunicative, din texte orale, monologate sau dialogate","1.1.","lbcomRomMag6-1.1","identificarea informaţiilor relevante dintr-un text monologat/dialogat","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Identificarea unor informaţii, a intențiilor de comunicare și/sau a emoțiilor și a atitudinilor comunicative, din texte orale, monologate sau dialogate","1.1.","lbcomRomMag6-1.1","corelarea informaţiilor receptate din diverse surse","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Identificarea unor informaţii, a intențiilor de comunicare și/sau a emoțiilor și a atitudinilor comunicative, din texte orale, monologate sau dialogate","1.1.","lbcomRomMag6-1.1","ascultare analitică prin completarea unor organizatori grafici privind înțelegerea textelor orale","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Identificarea unor informaţii, a intențiilor de comunicare și/sau a emoțiilor și a atitudinilor comunicative, din texte orale, monologate sau dialogate","1.1.","lbcomRomMag6-1.1","formularea unor predicţii, pe baza unor fragmente de text audiate cu accent pe emoțiile, atitudinile comunicative ale vorbitorilor","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Identificarea unor informaţii, a intențiilor de comunicare și/sau a emoțiilor și a atitudinilor comunicative, din texte orale, monologate sau dialogate","1.1.","lbcomRomMag6-1.1","exerciții de identificare a emoțiilor, atitudinilor comunicative ale vorbitorilor","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Distingerea sensului unor cuvinte/sintagme, prin raportare la context și la particularitățile comunicării orale – elemente verbale, nonverbale și paraverbale","1.2.","lbcomRomMag6-1.2","identificarea unor sintagme și/sau enunțuri în legătură cu tema abordată","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Distingerea sensului unor cuvinte/sintagme, prin raportare la context și la particularitățile comunicării orale – elemente verbale, nonverbale și paraverbale","1.2.","lbcomRomMag6-1.2","identificarea rolului elementelor paraverbale în schimbarea sensului unui enunț","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Distingerea sensului unor cuvinte/sintagme, prin raportare la context și la particularitățile comunicării orale – elemente verbale, nonverbale și paraverbale","1.2.","lbcomRomMag6-1.2","explicarea sensului cuvântului prin mijloace verbale şi nonverbale, pornind de la contextul audiat","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Distingerea sensului unor cuvinte/sintagme, prin raportare la context și la particularitățile comunicării orale – elemente verbale, nonverbale și paraverbale","1.2.","lbcomRomMag6-1.2","exploatarea câmpurilor lexico-semantice prin jocuri de cuvinte","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Distingerea sensului unor cuvinte/sintagme, prin raportare la context și la particularitățile comunicării orale – elemente verbale, nonverbale și paraverbale","1.2.","lbcomRomMag6-1.2","exerciţii de tip încercare/eroare pentru a descoperi semnificaţia unor cuvinte","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
