"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Selectarea unor texte, filme, tabele, desene, scheme, grafice, diagrame ca surse pentru extragerea unor informații referitoare la unele procese, fenomene și sisteme biologice","1.1.","bio6-1.1","stabilirea unor criterii de selecție a surselor de informare și a metodelor de lucru (de exemplu: pentru selectarea surselor de informare referitoare la acordarea măsurilor de prim ajutor)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Selectarea unor texte, filme, tabele, desene, scheme, grafice, diagrame ca surse pentru extragerea unor informații referitoare la unele procese, fenomene și sisteme biologice","1.1.","bio6-1.1","căutarea și selectarea informațiilor dintr-o sursă (de exemplu: selectarea informațiilor despre particularități ale funcțiilor și organelor într-un anumit mediu utilizând manualul, o revistă, un atlas, un site, un film)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Selectarea unor texte, filme, tabele, desene, scheme, grafice, diagrame ca surse pentru extragerea unor informații referitoare la unele procese, fenomene și sisteme biologice","1.1.","bio6-1.1","selectarea și vizionarea unor filme în scopul observării structurii și funcționării unor organe, a particularităților lor în diferite medii de viață","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru date","1.2.","bio6-1.2","realizarea de observații microscopice asupra celulelor (de exemplu: celule macroscopice la citrice, microscopice din epiderma de ceapă, din mucoasa bucală) și a țesuturilor în scopul evidențierii caracteristicilor lor, a asemănărilor și a deosebirilor","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru date","1.2.","bio6-1.2","evidenţierea rolurilor unor ţesuturi (de exemplu: eliberarea substanțelor secretate prin strivirea petalelor de trandafir, a frunzelor de mentă, a cojii de portocală etc.; evidențierea amidonului din țesutul de depozitare al tuberculului de cartof prin colorare cu iod, evidențierea flexibilității și a rezistenței dată de țesuturile mecanice prin îndreptarea unui jet de aer către tulpina ierboasă a unei plante; evidențierea vaselor lemnoase prin așezarea tulpinii unei plante cu flori albe într-un lichid colorat)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru date","1.2.","bio6-1.2","realizarea unor experimente simple pentru evidențierea unor procese fiziologice urmărind enunțarea unei situații-problemă / ipoteză de lucru, alegerea metodelor și a instrumentelor, realizarea observațiilor, a măsurătorilor, colectarea și înregistrarea datelor în tabele/scheme, interpretarea datelor, formularea și prezentarea concluziilor (de exemplu: evidențierea fotosintezei, extragerea clorofilei, evidențierea acțiunii unor sucuri digestive, evidențierea rolului perișorilor absorbanți, evidențierea circulației sevei brute, măsurarea pulsului, a tensiunii arteriale, a frecvenței respiratorii în condiții de repaus și de efort, evidențierea fermentației alcoolice și a celei lactice, măsurarea perimetrului toracic în inspirație și în expirație, punerea în evidență a vaporilor de apă din aerul expirat, evidențierea transpirației și a eliminării apei sub formă de picături la plante, evidențierea influenței unor factori de mediu asupra funcțiilor la plante)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Colaborarea în echipă pentru îndeplinirea sarcinilor de explorare a sistemelor vii","1.3.","bio6-1.3","stabilirea unor reguli de conduită în vederea desfășurării eficiente a investigațiilor în echipă","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Colaborarea în echipă pentru îndeplinirea sarcinilor de explorare a sistemelor vii","1.3.","bio6-1.3","îndeplinirea sarcinii de lucru repartizate în cadrul unor vizite de documentare sau al activităților experimentale (de exemplu: într-o echipă care investighează modificarea unor parametri fiziologici, unii elevi măsoară pulsul, tensiunea arterială, respectiv frecvența respiratorie în repaus, alți elevi investighează aceiași parametri în efort)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Colaborarea în echipă pentru îndeplinirea sarcinilor de explorare a sistemelor vii","1.3.","bio6-1.3","cooperarea în cadrul echipei, respectând regulile stabilite (de exemplu: în echipa care investighează modificarea unor parametri fiziologici în repaus/ efort, elevii compară datele obținute și interpretează rezultatele)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Colaborarea în echipă pentru îndeplinirea sarcinilor de explorare a sistemelor vii","1.3.","bio6-1.3","interevaluarea activităților realizate în cadrul echipei sau între ech","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Organizarea informațiilor științifice după un plan propriu","2.1.","bio6-2.1","elaborarea unui plan pentru documentare și organizarea informațiilor (de exemplu: pentru lecții de recapitulare, activități de proiecte)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Organizarea informațiilor științifice după un plan propriu","2.1.","bio6-2.1","realizarea rezumatului sau a unei scheme logice a conținutului pe baza lecturii unor texte din manual, atlase, reviste etc.","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Organizarea informațiilor științifice după un plan propriu","2.1.","bio6-2.1","extragerea informațiilor dintr-un grafic/tabel/diagramă/schemă în scopul corelării și interpretării lor (de exemplu: citirea datelor din tabelele fiecărei echipe care a studiat câte un aspect al influenței unui factor de mediu asupra unei funcții vegetale și corelarea lor)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Organizarea informațiilor științifice după un plan propriu","2.1.","bio6-2.1","completarea legendei unui desen realizat (de exemplu: alcătuirea generală a unei plante cu flori sau a unui mamifer) pe baza informațiilor din diverse surse (texte, imagini)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Organizarea informațiilor științifice după un plan propriu","2.1.","bio6-2.1","redactarea unui text pe baza unor desene/scheme (de exemplu: descrierea unei structuri/a unui proces/fenomen)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Realizarea de produse de prezentare a informațiilor sub formă de modele, forme grafice, texte, produse artistice, cu mijloace TIC, utilizând adecvat terminologia specifică biologiei","2.2.","bio6-2.2","realizarea de postere, pliante, desene, prezentări multimedia, afișe în cadrul unor expoziții cu diverse teme (de exemplu: „Cum trăiesc animalele în mediul acvatic/ aerian/ terestru”)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Realizarea de produse de prezentare a informațiilor sub formă de modele, forme grafice, texte, produse artistice, cu mijloace TIC, utilizând adecvat terminologia specifică biologiei","2.2.","bio6-2.2","elaborarea și prezentarea unor compuneri/ eseuri pentru descrierea particularităților de alcătuire a organelor/sistemelor de organe vegetale și animale în corelație cu funcția îndeplinită (de exemplu: „De ce oamenii respiră prin plămâni? De ce peștii respiră prin branhii?”, „De ce carnivorele nu se pot hrăni cu iarbă?”)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Realizarea de produse de prezentare a informațiilor sub formă de modele, forme grafice, texte, produse artistice, cu mijloace TIC, utilizând adecvat terminologia specifică biologiei","2.2.","bio6-2.2","ateliere de lucru pe diverse teme: crearea unor produse artistice, a unor ghicitori, a unor povestiri cu teme biologice în cadrul unor concursuri, interpretarea de scenete/ scenarii/ jocuri de rol pe diverse teme biologice","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Comunicarea adecvată în diferite contexte științifice și sociale"
"Interpretarea diverselor modele ale unor sisteme biologice","3.1.","bio6-3.1","observarea unor planșe, mulaje, preparate microscopice, material biologic proaspăt sau conservat, radiografii etc. pentru identificarea caracteristicilor unor organe, țesuturi, celule","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Rezolvarea unor situații problemă din lumea vie pe baza gândirii logice și a creativității"
"Interpretarea diverselor modele ale unor sisteme biologice","3.1.","bio6-3.1","realizarea/interpretarea unor scheme, grafice, diagrame, desene, mulaje, planșe referitoare la funcțiile de nutriție în lumea vegetală și în lumea animală","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Rezolvarea unor situații problemă din lumea vie pe baza gândirii logice și a creativității"
"Aplicarea unor algoritmi selectați adecvat în investigarea lumii vii","3.2.","bio6-3.2","întocmirea unor fișe de lucru, fișe de observație, tabele și scheme recapitulative","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Rezolvarea unor situații problemă din lumea vie pe baza gândirii logice și a creativității"
"Aplicarea unor algoritmi selectați adecvat în investigarea lumii vii","3.2.","bio6-3.2","stabilirea etapelor unor procese fiziologie, ale unor investigații","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Rezolvarea unor situații problemă din lumea vie pe baza gândirii logice și a creativității"
"Aplicarea unor algoritmi selectați adecvat în investigarea lumii vii","3.2.","bio6-3.2","rezolvarea de probleme (de exemplu: aspecte de fiziologie vegetală și animală - respiratorie, circulatorie, digestivă, excretorie)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Rezolvarea unor situații problemă din lumea vie pe baza gândirii logice și a creativității"
"Aplicarea unor algoritmi selectați adecvat în investigarea lumii vii","3.2.","bio6-3.2","realizarea unor studii de caz privind adaptările organismelor vegetale și animale la condițiile de mediu","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Rezolvarea unor situații problemă din lumea vie pe baza gândirii logice și a creativității"
"Transferarea achizițiilor din domeniul biologiei în contexte noi","4.1.","bio6-4.1","studii de caz din care să rezulte necesitatea adoptării unor reguli de igienă personală în vederea prevenirii îmbolnăvirilor, a infestării cu paraziți de la animalele domestice și de companie","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea unui stil de viață sănătos într-un mediu natural propice vieții"
"Transferarea achizițiilor din domeniul biologiei în contexte noi","4.1.","bio6-4.1","exerciții de căutare a unor soluții tehnice inspirate din structuri ale lumii vii (de exemplu: cum să preluăm oxigenul din apă - studiul unei branhii)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea unui stil de viață sănătos într-un mediu natural propice vieții"
"Transferarea achizițiilor din domeniul biologiei în contexte noi","4.1.","bio6-4.1","efectuarea de lucrări de îngrijire a unor plante, animale domestice și/sau de companie","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea unui stil de viață sănătos într-un mediu natural propice vieții"
"Transferarea achizițiilor din domeniul biologiei în contexte noi","4.1.","bio6-4.1","exersarea unor comportamente responsabile în cazul situațiilor de urgență (de exemplu: cutremure, incendii, accidente etc.)","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea unui stil de viață sănătos într-un mediu natural propice vieții"
"Identificarea relaţiilor dintre propriul comportament şi starea de sănătate","4.2.","bio6-4.2","vizionarea unor filme în vederea stabilirii consecințelor pe termen scurt si lung a acțiunii unor agenți patogeni/ factori poluanți asupra stării de sănătate a viețuitoarelor, inclusiv a omului","Biologie","bio6","cl6","Ordinul ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea unui stil de viață sănătos într-un mediu natural propice vieții"
