"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Prezentarea învățăturilor religioase cu privire la evenimente din istoria mântuirii și din viața Bisericii","1.1.","relRomcatro6-1.1","realizarea de tabele cronologice/hărţi conceptuale/scheme pentru sistematizarea informaţiilor referitoare la diferite evenimente din viaţa Bisericii în Evul Mediu","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinţei"
"Prezentarea învățăturilor religioase cu privire la evenimente din istoria mântuirii și din viața Bisericii","1.1.","relRomcatro6-1.1","participarea la activităţi tip joc didactic, în perechi sau în grup, care vizează teme din viaţa Bisericii în Evul Mediu (de exemplu, rebus, marcarea unei rute pe hartă, tabele cronologice, jurnale de călătorie, exerciții de utilizarea/realizare a unor glosare, dicţionare, liste de cuvinte)","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinţei"
"Prezentarea învățăturilor religioase cu privire la evenimente din istoria mântuirii și din viața Bisericii","1.1.","relRomcatro6-1.1","exerciţii de identificare a ordinii logice şi cronologice a unor evenimente din istoria mântuirii, prin tehnici variate (de exemplu, ordonare, numerotare, eliminare, grupare)","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinţei"
"Integrarea unor concepte specifice în prezentarea de evenimente relevante din istoria mântuirii și din viața Bisericii","1.2.","relRomcatro6-1.2","exerciţii de argumentare a unei teme date, pornind de la texte din Sfânta Scriptură","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinţei"
"Integrarea unor concepte specifice în prezentarea de evenimente relevante din istoria mântuirii și din viața Bisericii","1.2.","relRomcatro6-1.2","utilizarea termenilor specifici în diferite contexte de comunicare şi cu diferite sensuri (de exemplu, completarea de text lacunar, alcătuire de enunţuri)","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinţei"
"Integrarea unor concepte specifice în prezentarea de evenimente relevante din istoria mântuirii și din viața Bisericii","1.2.","relRomcatro6-1.2","redactarea de texte (de exemplu, elaborarea de scurte povestiri, compuneri, pe baza unui plan de idei; redactare de mesaje, scrisori) în care să fie utilizaţi termeni specifici","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinţei"
"Analizarea responsabilităţilor personale şi ale diferitelor grupuri în relaţie cu celebrarea sacramentului Euharistiei","2.1.","relRomcatro6-2.1","vizionarea unor filme sau înregistrări video referitoare la celebrarea Sfintelor Sacramente, cu rolul de a identifica responsabilităţile cu privire la primirea sacramentului Euharistiei","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Manifestarea unui comportament moral, în viaţa personală şi în societate, în acord cu valorile religioase"
"Analizarea responsabilităţilor personale şi ale diferitelor grupuri în relaţie cu celebrarea sacramentului Euharistiei","2.1.","relRomcatro6-2.1","participarea la discuţii de grup pe tema semnificaţiei zilei Domnului, a gesturilor liturgice şi a Sfintei Liturghii","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Manifestarea unui comportament moral, în viaţa personală şi în societate, în acord cu valorile religioase"
"Analizarea responsabilităţilor personale şi ale diferitelor grupuri în relaţie cu celebrarea sacramentului Euharistiei","2.1.","relRomcatro6-2.1","analizarea unor studii de caz reale sau imaginare, referitoare la respectarea sau la încălcarea unor reguli de comportament moral-religios","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Manifestarea unui comportament moral, în viaţa personală şi în societate, în acord cu valorile religioase"
"Argumentarea rolului acţiunilor caritabile, în contexte create de celebrarea sacramentului Euharistiei","2.2.","relRomcatro6-2.2","participarea activă la Sfânta Liturghie, cu o intenţie specifică: pentru pace sau pentru unirea creştinilor, pentru săraci, pentru sinistraţi (cu formularea intenţiilor de rugăciune pentru cei care au mai multă nevoie, oferirea darurilor cu intenţii de caritate, alegerea cântecelor adecvate)","Religie Cultul Romano-Catolic de limba română","relRomcatro6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017, Anexa nr. 2","Manifestarea unui comportament moral, în viaţa personală şi în societate, în acord cu valorile religioase"
