"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Explicarea unor modele / regularități, pentru crearea de raționamente proprii","1.1.","mat4-1.1","identificarea unor corespondențe între două mulțimi de numere, în situații practice","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Explicarea unor modele / regularități, pentru crearea de raționamente proprii","1.1.","mat4-1.1","descrierea unei reguli pornind de la un șir dat","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Explicarea unor modele / regularități, pentru crearea de raționamente proprii","1.1.","mat4-1.1","identificarea unor procedee de lucru care pot fi utilizate și în alte situații","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Explicarea unor modele / regularități, pentru crearea de raționamente proprii","1.1.","mat4-1.1","utilizarea calculatorului pentru realizarea unor modele repetitive, respectând condiții date","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Generarea unor modele repetitive / regularități","1.2.","mat4-1.2","realizarea unor modele repetitive cu obiecte date","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Generarea unor modele repetitive / regularități","1.2.","mat4-1.2","construirea de regularități simple cu simboluri, numere, figuri, corpuri geometrice, respectând una sau mai multe reguli diferite","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Generarea unor modele repetitive / regularități","1.2.","mat4-1.2","utilizarea unei formule de calcul (de exemplu: pentru calculul perimetrului, pentru determinarea unui număr necunoscut dintr-o relație numerică)","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Identificarea unor relații / regularități din mediul apropiat"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat4-2.1","scrierea cu cifre / litere a unor numere din intervalul 0 – 1 000 000","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 10","2.1.","mat4-2.1","citirea și scrierea numerelor de la 0 la 1 000 000","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 11","2.1.","mat4-2.1","identificarea cifrelor unităților/ zecilor / sutelor / miilor / zecilor de mii/sutelor de mii dintr-un număr","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 12","2.1.","mat4-2.1","compunerea și descompunerea numerelor din/în sute de mii, zeci de mii, mii, sute, zeci și unități","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 13","2.1.","mat4-2.1","numărare cu pas dat, în ordine crescătoare și descrescătoare, cu precizarea limitelor intervalului (de la ... până la ..., mai mic decât ... dar mai mare decât…)","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 14","2.1.","mat4-2.1","generarea de numere mai mici decât 1 000 000, care îndeplinesc condiții date","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 15","2.1.","mat4-2.1","formarea, scrierea și citirea numerelor folosind cifrele romane","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 16","2.1.","mat4-2.1","transcrierea cu cifre romane a unor numere scrise cu cifre arabe","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 17","2.1.","mat4-2.1","utilizarea cifrelor romane în situații uzuale (de exemplu, scrierea cu cifre romane a unor numerale ordinale)","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 18","2.1.","mat4-2.1","identificarea numărătorilor și numitorilor fracțiilor","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 19","2.1.","mat4-2.1","citirea și scrierea fracțiilor subunitare, supraunitare și a celor echiunitare, în situații familiare sau în reprezentări","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
"Recunoașterea numerelor naturale din concentrul 0- 10 000 și a fracțiilor subunitare sau echiunitare, cu numitori mai mici sau egali cu 20","2.1.","mat4-2.1","determinarea unei fracții când numărătorul și/sau numitorul îndeplinesc anumite condiții","Matematică clasele a III-a și a IV-a","mat4","cl4","OM 5003 /02.12.2014","Utilizarea numerelor în calcule"
