"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","construirea unor enunţuri simple, corecte şi coerente (descrieri, argumentări, explicaţii, texte etc.), utilizând termeni, denumiri, informaţii specifice din surse diferite","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","recunoaşterea termenilor şi denumirilor geografice în texte diferite, surse grafice şi cartografice","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","definirea/explicarea realităţii geografice utilizând limbajul specific","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","exprimarea/argumentarea unei opinii privind problematica specifică spaţiilor geografice studiate","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","analizarea/interpretarea unor date statistice cuprinse în tabele şi grafice","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","realizarea unor prezentări/proiecte geografice cu tematică specifică","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","prezentarea unor aspecte privind influenţa problematicii geografice globale asupra vieţii personale","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Precizarea, în cuvinte proprii, a sensului termenilor geografici identificaţi în contexte diferite","1.1.","geo7-1.1","descrierea unor situaţii redate prin imagini statice sau dinamice","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Elaborarea unui text pe o temă geografică dată, utilizând termeni daţi","1.2.","geo7-1.2","elaborarea unui text pe baza studierii realităţii geografice, utilizând termeni şi denumiri geografice date","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Elaborarea unui text pe o temă geografică dată, utilizând termeni daţi","1.2.","geo7-1.2","completarea unui text lacunar cu termeni şi denumiri geografice adecvat","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Elaborarea unui text pe o temă geografică dată, utilizând termeni daţi","1.2.","geo7-1.2","exprimarea în cuvinte proprii a caracteristicilor elementelor observate direct sau indirect","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Elaborarea unui text pe o temă geografică dată, utilizând termeni daţi","1.2.","geo7-1.2","descrierea/prezentarea/caracterizarea unor elemente, fenomene şi procese geografice urmărite pe un profil/traseu sau întâlnite într-o sursă informatică/mass-media","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Elaborarea unui text pe o temă geografică dată, utilizând termeni daţi","1.2.","geo7-1.2","construirea unor scheme logice între diferite elemente, fenomene, procese geografice","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
"Elaborarea unui text pe o temă geografică dată, utilizând termeni daţi","1.2.","geo7-1.2","identificarea/explicarea unor legături spaţiale, cronologice, cauzale şi funcţionale între diferite elemente, fenomene, procese geografice","Geografie","geo7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Prezentarea realităţii geografice utilizând mijloace şi limbaje specifice"
