"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Utilizarea coordonatelor de timp şi spaţiu în prezentarea faptelor şi proceselor istorice","1.1.","ist7-1.1","prezentarea evoluţiei unui anumit spaţiu istoric în diverse situaţii de comunicare","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în prezentarea faptelor şi proceselor istorice","1.1.","ist7-1.1","realizarea de tabele cronologice pentru a fi utilizate în prezentări tematice","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în prezentarea faptelor şi proceselor istorice","1.1.","ist7-1.1","folosirea informaţiilor oferite de hărţi în examinarea/interpretarea unor evenimente şi procese istorice","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Compararea faptelor/proceselor istorice din perspectivă temporală şi spaţială","1.2.","ist7-1.2","recunoaşterea modificărilor unui spaţiu istoric în diferite perioade de timp","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Compararea faptelor/proceselor istorice din perspectivă temporală şi spaţială","1.2.","ist7-1.2","localizarea spaţiilor pe harta mută în diferite contexte istorice","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Compararea faptelor/proceselor istorice din perspectivă temporală şi spaţială","1.2.","ist7-1.2","compararea dinamicii teritoriale a unor state raportată la diferite evenimente istorice","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Folosirea surselor istorice în vederea descoperirii elementelor de continuitate şi schimbare în procesele istorice","2.1.","ist7-2.1","identificarea elementelor de continuitate în procese istorice asemănătoare pe baza surselor la prima vedere","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Folosirea surselor istorice în vederea descoperirii elementelor de continuitate şi schimbare în procesele istorice","2.1.","ist7-2.1","recunoaşterea elementelor de schimbare în evoluţia unor comunităţi umane pe baza surselor istorice","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Folosirea surselor istorice în vederea descoperirii elementelor de continuitate şi schimbare în procesele istorice","2.1.","ist7-2.1","compararea informaţiilor provenite din surse istorice diferite, în vederea stabilirii unor asemănări şi a unor deosebiri","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Folosirea surselor istorice în vederea descoperirii elementelor de continuitate şi schimbare în procesele istorice","2.1.","ist7-2.1","realizarea unor interviuri din care să rezulte evoluţia unor aspecte de viaţă cotidiană","Istorie","ist7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
