"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Analiza critică a informațiilor extrase din texte, filme, tabele, desene, scheme, grafice, diagrame, utilizate ca surse de informare","1.1.","bio8-1.1","Analiza unor surse de informație sub formă grafică în scopul formulării unor concluzii referitoare la diferite procese (de exemplu: analiza pedigree-urilor unor familii pentru observarea mecanismelor de transmitere a caracterelor/ bolilor ereditare, analiza unor arbori filogenetici pentru observarea originii comune a unor grupe de viețuitoare, a organismelor înrudite etc.)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Analiza critică a informațiilor extrase din texte, filme, tabele, desene, scheme, grafice, diagrame, utilizate ca surse de informare.","1.1.","bio8-1.1","Compararea informațiilor extrase din diverse surse (de exemplu: texte, filme) în scopul formării unui punct de vedere propriu (de exemplu: avantajele și dezavantajele tehnologiei, necesitatea conservării biodiversității, necesitatea aplicării principiilor dezvoltării durabile)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Analiza critică a informațiilor extrase din texte, filme, tabele, desene, scheme, grafice, diagrame, utilizate ca surse de informare.","1.1.","bio8-1.1","Formularea unor concluzii pe baza analizei informațiilor rezultate în urma investigațiilor proprii (de exemplu: probleme de mediu, ereditate, evoluție, sănătate personală)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea unor activități de investigare proiectate independent","1.2.","bio8-1.2","Alegerea rolurilor şi a responsabilităţilor membrilor echipei în realizarea activităților de investigare","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea unor activități de investigare proiectate independent","1.2.","bio8-1.2","Proiectarea și derularea unor investigații urmărind: identificarea problemei, alegerea metodelor și a instrumentelor, realizarea observațiilor, a măsurătorilor, colectarea și înregistrarea datelor în tabele/scheme, interpretarea datelor, formularea și prezentarea concluziilor, realizarea predicțiilor (de exemplu: calitatea componentelor mediului apropiat - specificul locuinţelor, sursele de energie din locuinţă, întreprinderile agricole, industriale şi mijloacele de transport din localitate; identificarea cazurilor de degradare a mediului natural al localităţii si evaluarea impactului degradării asupra stării de sănătate a omului și celorlalte specii; recoltarea și analiza unor probe de apă şi de sol din localitate pentru depistarea calității lor; identificarea unor caractere ereditare și a modului lor de transmitere prin observarea acestora în cadrul unor familii etc.)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea unor activități de investigare proiectate independent","1.2.","bio8-1.2","Analiza unor studii de caz pentru identificarea unor probleme sau soluții la unele probleme (de exemplu: adaptări ale unor caractere la om și alte viețuitoare la modificări ale factorilor de mediu, mecanisme ale evoluției, transmiterea unor caractere ereditare, cazuri de dezvoltare durabilă a unor regiuni geografice)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea unor activități de investigare proiectate independent","1.2.","bio8-1.2","Aplicarea de interviuri și chestionare adresate populaţiei locale în scopul obţinerii unor date (de exemplu: date istorice, economice în scopul identificării caracteristicilor comunității locale și a unor direcții de dezvoltare durabilă)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Formularea de predicții referitoare la diferite fenomene și procese naturale pe baza","2.1.","bio8-2.1","Evaluarea impactului diferitelor transformări ale mediului natural și social asupra organismului uman şi a altor organisme (de exemplu: creșterea frecvenței unor boli determinate de poluare, evoluția societății sub impactul dezvoltării tehnologice, consecințele reducerii biodiversității)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017"," Comunicarea adecvată în diferite contexte științifice și sociale"
"Formularea de predicții referitoare la diferite fenomene și procese naturale pe baza","2.1.","bio8-2.1","Formularea de predicții pe baza analizei unor date statistice (de exemplu: extinderea poluării mediului natural, viitorul resurselor energetice ale planetei, frecvența prezenței unor caractere ereditare în populația umană)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017"," Comunicarea adecvată în diferite contexte științifice și sociale"
"Formularea de predicții referitoare la diferite fenomene și procese naturale pe baza concluziilor investigației","2.1.","bio8-2.1","Identificarea efectelor supraexploatării resurselor naturale pe termen scurt şi lung (de exemplu: predicții referitoare la consecințele defrișărilor, ale vânătorii și pescuitului intensiv/ ilegal etc.)","Biologie","bio8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017"," Comunicarea adecvată în diferite contexte științifice și sociale"
