"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Sintetizarea unor informaţii, a intențiilor de comunicare și a atitudinilor comunicative, din texte orale, monologate sau dialogate, în care apar diferite coduri de comunicare","1.1.","lbcomRomMag8-1.1","sintetizarea atitudinilor comunicative ale vorbitorilor","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Sintetizarea unor informaţii, a intențiilor de comunicare și a atitudinilor comunicative, din texte orale, monologate sau dialogate, în care apar diferite coduri de comunicare","1.1.","lbcomRomMag8-1.1","desprinderea semnificației globale a unui text, sesizând progresia și coerența ideilor exprimate","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Sintetizarea unor informaţii, a intențiilor de comunicare și a atitudinilor comunicative, din texte orale, monologate sau dialogate, în care apar diferite coduri de comunicare","1.1.","lbcomRomMag8-1.1","construirea inventarului de probleme, de idei din texte orale în care apar diferite coduri de comunicare","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Sintetizarea unor informaţii, a intențiilor de comunicare și a atitudinilor comunicative, din texte orale, monologate sau dialogate, în care apar diferite coduri de comunicare","1.1.","lbcomRomMag8-1.1","selectarea unui argument corespunzător dintr-o serie de argumente","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Recunoașterea modificării semnificației/semnificațiilor unor enunțuri, în funcție de particularitățile comunicării orale","1.2.","lbcomRomMag8-1.2","sesizarea semnificației unui enunț schimbând elementele paraverbale și nonverbale ale comunicării","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Recunoașterea modificării semnificației/semnificațiilor unor enunțuri, în funcție de particularitățile comunicării orale","1.2.","lbcomRomMag8-1.2","identificarea felului în care elementele paraverbale modifică scopul comunicării și/sau intențiile emitățorului","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Recunoașterea modificării semnificației/semnificațiilor unor enunțuri, în funcție de particularitățile comunicării orale","1.2.","lbcomRomMag8-1.2","exerciţii de sesizare a unor calambururi și a unor jocuri de cuvinte","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Recunoașterea particularităților lexico-gramaticale și fonetice ale unui text","1.3.","lbcomRomMag8-1.3","identificarea particularităților lexicale și a topicii afective într-un text ascultat","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Recunoașterea particularităților lexico-gramaticale și fonetice ale unui text","1.3.","lbcomRomMag8-1.3","sesizarea atracţiei paronimice","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Recunoașterea particularităților lexico-gramaticale și fonetice ale unui text","1.3.","lbcomRomMag8-1.3","identificarea abaterilor de la normele limbii literare","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Recunoașterea particularităților lexico-gramaticale și fonetice ale unui text","1.3.","lbcomRomMag8-1.3","recunoașterea categoriilor gramaticale învăţate","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Identificarea elementelor de transfer și de interferență din limba maternă în limba română, în receptarea unor texte diverse, monologate sau dialogate","1.4.","lbcomRomMag8-1.4","recunoașterea calcului lingvistic","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Identificarea elementelor de transfer și de interferență din limba maternă în limba română, în receptarea unor texte diverse, monologate sau dialogate","1.4.","lbcomRomMag8-1.4","identificarea cuvintelor obținute din amestecul limbilor","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Identificarea elementelor de transfer și de interferență din limba maternă în limba română, în receptarea unor texte diverse, monologate sau dialogate","1.4.","lbcomRomMag8-1.4","sesizarea abaterilor datorate bilingvismului substractiv","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Manifestarea atitudinii critice față de punctele de vedere exprimate de interlocutor(i), în interacţiuni cu diferite coduri de comunicare","1.5.","lbcomRomMag8-1.5","manifestarea atitudinii critice față de punctele de vedere exprimate de interlocutori prin limbaj nonverbal","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Manifestarea atitudinii critice față de punctele de vedere exprimate de interlocutor(i), în interacţiuni cu diferite coduri de comunicare","1.5.","lbcomRomMag8-1.5","ascultarea atentă a interlocutorilor în cadrul lucrului în echipă","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
"Manifestarea atitudinii critice față de punctele de vedere exprimate de interlocutor(i), în interacţiuni cu diferite coduri de comunicare","1.5.","lbcomRomMag8-1.5","conştientizarea poziţiei proprii de intrare sau de ieşire din dialog","Limba și literatura română pentru școlile și secțiile cu predare în limba maghiară","lbcomRomMag8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Receptarea textului oral în diverse situații de comunicare"
