"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Identificarea informaţiilor principale din știrile prezentate la TV/ materiale înregistrate, referitoare la diferite evenimente, atunci când comentariul este ilustrat prin imagini","1.1.","lbmod1Italiana7-1.1","Desprinderea informaţiilor din cadrul prognozei meteo atunci când aceasta este ilustrată de simboluri și valori, diagrame și hărţi","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Identificarea informaţiilor principale din știrile prezentate la TV/ materiale înregistrate, referitoare la diferite evenimente, atunci când comentariul este ilustrat prin imagini","1.1.","lbmod1Italiana7-1.1","Selectarea diferitelor informaţii (Unde? Când? Cum?) referitoare la evenimente prezentate la știri / vlog / diverse aplicaţii video","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Identificarea informaţiilor principale din știrile prezentate la TV/ materiale înregistrate, referitoare la diferite evenimente, atunci când comentariul este ilustrat prin imagini","1.1.","lbmod1Italiana7-1.1","Verificarea corectitudinii informaţiilor selectate prin exerciţii de tip adevărat / fals, alegere multiplă, întrebări cu răspuns scurt","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Identificarea detaliilor din mesaje și interacţiuni pe subiecte previzibile când locutorii / interlocutorii vorbesc clar și rar","1.2.","lbmod1Italiana7-1.2","Completarea de tabele lacunare cu informaţiile necesare","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Identificarea detaliilor din mesaje și interacţiuni pe subiecte previzibile când locutorii / interlocutorii vorbesc clar și rar","1.2.","lbmod1Italiana7-1.2","Demonstrarea înţelegerii prin asocierea de întrebări și răspunsur","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Identificarea detaliilor din mesaje și interacţiuni pe subiecte previzibile când locutorii / interlocutorii vorbesc clar și rar","1.2.","lbmod1Italiana7-1.2","Realizarea / completarea de organizatoare grafice / tabele cu datele din mesaje","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Identificarea unor elemente comune culturii proprii și culturii studiate","1.3.","lbmod1Italiana7-1.3","Completarea de grile de vizionare cu informaţiile culese din clipuri / documentare pe teme diverse, de exemplu: Crăciunul, Sf. Valentin etc.","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Identificarea unor elemente comune culturii proprii și culturii studiate","1.3.","lbmod1Italiana7-1.3","Documentarea prin aplicaţii audio-video pentru realizarea unui proiect cultural (campionatul de fotbal / WTA Madrid / Wimbledon etc.)","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Receptarea de mesaje orale în situaţii de comunicare uzuală"
"Prezentarea unor planuri / expunerea unor intenţii și proiecte de viitor","2.1.","lbmod1Italiana7-2.1","Utilizarea unor formule uzuale pentru a indica intenţii, planuri","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Exprimarea orală în situaţii de comunicare uzuală"
"Prezentarea unor planuri / expunerea unor intenţii și proiecte de viitor","2.1.","lbmod1Italiana7-2.1","Expunerea de planuri / proiecte de vacanţă","Limba modernă 1 (engleză, franceză, italiană, spaniolă), clasele a V-a - a VIII-a","lbmod1Italiana7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 - Anexa 2","Exprimarea orală în situaţii de comunicare uzuală"
