"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relRomcatro2-1.1","exerciții de definire a unor termeni abordați în cadrul diferitelor teme, din perspectivă generală și din perspectivă religioasă: iubire, minune, laudă,mulțumire, dar, ajutor, recunoștință, iertare etc.","Religie Cultul Romano-Catolic de limba română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relRomcatro2-1.1","dialoguri pe tema importanței iubirii: iubirea omului față de ceilalți, iubirea lui Dumnezeu față de om, iubirea omului față de Dumnezeu, valorificând diferite povestiri, jocuri, exemple","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relRomcatro2-1.1","relatarea unor povestiri cu conținut religios despre iubirea lui Dumnezeu față de lume","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relRomcatro2-1.1","observare a naturii, sub aspectul măreției acesteia","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relRomcatro2-1.1","explicarea rolului și posibilității minunilor în viața omului","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relRomcatro2-1.1","jocuri didactice, pe tema formelor de manifestare a iubirii față de Dumnezeu și față de semeni","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relRomcatro2-1.1","exerciții de redare, într-o succesiune logică, a unor evenimente din viața Mântuitorului","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relRomcatro2-1.2","prezentarea unor modele biblice de comportament, la alegere, în funcție de tema abordată: răsplătirea binelui făcut, iertarea (exemple: Iosif și frații săi, pilda fiului risipitor, Domnul Isus Cristos, Sfântul Ștefan), ajutorarea bolnavilor (exemple: vindecarea slăbănogului din Capernaum, vindecarea ologului de către Sf. Petru), ajutorarea celor singuri (exemple: vindecarea slăbănogului, pilda samarineanului milostiv)","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relRomcatro2-1.2","jocuri de rol în care este valorizată respectarea, în contexte variate, a normelor de comportament exemplificate prin exemplele biblice","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relRomcatro2-1.2","povestirea unor fapte bune, proprii sau ale altora, motivate/ determinate de iubirea semenilor","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relRomcatro2-1.2","exerciții/ jocuri de valorizare a celorlalți (membri ai familiei, colegi, prieteni etc.): „Spune trei lucruri bune despre...”","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relRomcatro2-1.2","jocuri de rol: „Așa da/ Așa nu”","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea în mod autonom a unor reguli de comportament moral-creștin în diferite contexte de viață reale sau imaginare","1.3.","relRomcatro2-1.3","studii de caz pe tema respectării regulilor de comportament moral-creștin, pornind de la situații reale sau imaginare","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea în mod autonom a unor reguli de comportament moral-creștin în diferite contexte de viață reale sau imaginare","1.3.","relRomcatro2-1.3","jocuri de rol pe diferite teme: „Ce am făcut bine în situația...?”; „Care sunt efectele faptelor bune/ rele...?”","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea în mod autonom a unor reguli de comportament moral-creștin în diferite contexte de viață reale sau imaginare","1.3.","relRomcatro2-1.3","exerciții de autoevaluare a comportamentului, prin raportare la exemplele învățate","Religie Cultul Romano-Catolic de limbă română","relRomcatro2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
