"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Utilizarea coordonatelor de timp şi spaţiu în rezolvarea unor situaţii-problemă","1.1.","ist8-1.1","precizarea timpului şi a spaţiului identificate în texte la prima vedere","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în rezolvarea unor situaţii-problemă","1.1.","ist8-1.1","realizarea de portofolii individuale/pe echipe care să cuprindă materiale grupate pe coordonate de timp şi spaţiu, pentru rezolvarea unor situaţii-problemă","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în rezolvarea unor situaţii-problemă","1.1.","ist8-1.1","exerciţii de localizare pe un suport cartografic dat şi descrierea unor elemente observabile (localităţi, monumente şi locuri de comemorare, locuri de bătălii etc.)","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în rezolvarea unor situaţii-problemă","1.1.","ist8-1.1","completarea unor hărţi tematice însoţite de legendă utilizând simboluri şi culori","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în rezolvarea unor situaţii-problemă","1.2.","ist8-1.2","exerciţii de analiză comparativă a faptelor istorice din perspectivă temporală şi spaţială în contexte diferite de comunicare","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în rezolvarea unor situaţii-problemă","1.2.","ist8-1.2","realizarea unei investigaţii asupra unor fapte/ procese istorice, din perspective multiple selectate pe criterii cronologice şi spaţiale ","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor de timp şi spaţiu în rezolvarea unor situaţii-problemă","1.2.","ist8-1.2","alcătuirea unor proiecte de grup care să prezinte tema „imaginii celuilalt” în diferite perioade istorice","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Prezentarea unei teme istorice prin valorificarea informaţiilor oferite de diverse surse","2.1.","ist8-2.1","realizarea de fişe de lectură după diverse surse scrise","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Prezentarea unei teme istorice prin valorificarea informaţiilor oferite de diverse surse","2.1.","ist8-2.1","elaborarea de referate care să valorifice informaţii oferite de surse diverse în prezentarea unei teme istorice","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Prezentarea unei teme istorice prin valorificarea informaţiilor oferite de diverse surse","2.1.","ist8-2.1","alcătuirea unor repertorii de surse istorice pentru o anumită temă","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Prezentarea unei teme istorice prin valorificarea informaţiilor oferite de diverse surse","2.1.","ist8-2.1","realizarea unui discurs pe o temă de istorie pe baza informaţiilor oferite de surse","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Argumentarea unei opinii referitoare la un fapt istoric prin utilizarea informaţiilor provenite din diferite surse","2.2.","ist8-2.2","elaborarea unor eseuri tematice argumentative referitoare la un fapt istoric prin folosirea informaţiilor din diferite surse","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Argumentarea unei opinii referitoare la un fapt istoric prin utilizarea informaţiilor provenite din diferite surse","2.2.","ist8-2.2","dezbateri referitoare la un fapt/proces/personaj istoric","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Argumentarea unei opinii referitoare la un fapt istoric prin utilizarea informaţiilor provenite din diferite surse","2.2.","ist8-2.2","exprimarea argumentată a unor opinii, puncte de vedere, convingeri referitoare la un fapt/proces/personaj istoric","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea critică şi reflexivă a limbajului de specialitate şi a surselor istorice"
"Valorificarea experienţelor istorice oferite de acţiunea personalităţilor/grupurilor în contexte istorice variate","3.1.","ist8-3.1","utilizarea instrumentelor de lucru/informare (exemplu: dicţionare, culegeri de documente, enciclopedii, media etc.) pentru emiterea de judecăţi de valoare asupra contribuţiei personalităţilor/grupurilor în istorie","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea comportamentului civic prin valorificarea experienţei istorice şi a diversităţii socio-culturale"
"Valorificarea experienţelor istorice oferite de acţiunea personalităţilor/grupurilor în contexte istorice variate","3.1.","ist8-3.1","realizarea de prezentări care să valorifice experienţele istorice oferite de acţiunea personalităţilor/ grupurilor în contexte variate","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea comportamentului civic prin valorificarea experienţei istorice şi a diversităţii socio-culturale"
"Valorificarea experienţelor istorice oferite de acţiunea personalităţilor/grupurilor în contexte istorice variate","3.1.","ist8-3.1","realizarea unor dezbateri pe probleme sensibile şi controversate","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea comportamentului civic prin valorificarea experienţei istorice şi a diversităţii socio-culturale"
"Realizarea de proiecte care promovează diversitatea socio-culturală","3.2.","ist8-3.2","realizarea de afişe tematice, benzi desenate etc. şi valorificarea conţinutului acestora prin activităţi de tip turul-galeriei etc.","Istorie","ist8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Manifestarea comportamentului civic prin valorificarea experienţei istorice şi a diversităţii socio-culturale"
