"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Localizarea în spaţiu a lumii cunoscute în diferite perioade istorice","1.1.","ist6-1.1","examinarea spaţiilor istorice pe baza hărţilor","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Localizarea în spaţiu a lumii cunoscute în diferite perioade istorice","1.1.","ist6-1.1","compararea „lumii cunoscute” în diferite perioade istorice","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Localizarea în spaţiu a lumii cunoscute în diferite perioade istorice","1.1.","ist6-1.1","localizarea pe harta mută a spaţiilor istorice pe măsura extinderii ariei de cunoaştere","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor temporale referitoare la faptele şi procesele istorice","1.2.","ist6-1.2","alcătuirea unor axe cronologice pe diverse domenii (social, cultural, economic, politic etc.)","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor temporale referitoare la faptele şi procesele istorice","1.2.","ist6-1.2","stabilirea unor reprezentări ale timpului în diferite epoci istorice","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea coordonatelor temporale referitoare la faptele şi procesele istorice","1.2.","ist6-1.2","redactarea de texte cu informaţii oferite de surse","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea în contexte diverse a coordonatelor şi reprezentărilor despre timp şi spaţiu"
"Utilizarea adecvată a termenilor istorici/limbajului de specialitate în prezentarea unui fapt/proces istoric","2.1.","ist6-2.1","alcătuirea unui glosar de termeni specifici","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea adecvată a termenilor istorici/limbajului de specialitate în prezentarea unui fapt/proces istoric"
"Utilizarea adecvată a termenilor istorici/limbajului de specialitate în prezentarea unui fapt/proces istoric","2.1.","ist6-2.1","folosirea termenilor istorici cunoscuţi în situaţii noi de comunicare","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea adecvată a termenilor istorici/limbajului de specialitate în prezentarea unui fapt/proces istoric"
"Utilizarea adecvată a termenilor istorici/limbajului de specialitate în prezentarea unui fapt/proces istoric","2.1.","ist6-2.1","realizarea unor texte folosind adecvat termenii istorici","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea adecvată a termenilor istorici/limbajului de specialitate în prezentarea unui fapt/proces istoric"
"Utilizarea gândirii critice în analiza surselor de informare","2.2.","ist6-2.2","analiza surselor scrise sau vizuale pe baza unor cerinţe","Istorie","ist6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Utilizarea adecvată a termenilor istorici/limbajului de specialitate în prezentarea unui fapt/proces istoric"
