"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Exprimarea unui punct de vedere propriu privind reprezentarea aceleiaşi teme în texte diferite, în vederea evaluării informațiilor, a intențiilor de comunicare și a atitudinilor comunicative","1.1.","lbcomRom8-1.1","compararea modului în care apare ilustrată o temă în texte diferite","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Exprimarea unui punct de vedere propriu privind reprezentarea aceleiaşi teme în texte diferite, în vederea evaluării informațiilor, a intențiilor de comunicare și a atitudinilor comunicative","1.1.","lbcomRom8-1.1","exerciții de exemplificare a diferitelor tipuri de argumente","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Exprimarea unui punct de vedere propriu privind reprezentarea aceleiaşi teme în texte diferite, în vederea evaluării informațiilor, a intențiilor de comunicare și a atitudinilor comunicative","1.1.","lbcomRom8-1.1","sesizarea detaliilor necesare înțelegerii informațiilor din texte de diverse tipuri","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Exprimarea unui punct de vedere propriu privind reprezentarea aceleiaşi teme în texte diferite, în vederea evaluării informațiilor, a intențiilor de comunicare și a atitudinilor comunicative","1.1.","lbcomRom8-1.1","exerciții de diferențiere a informației de intenția de comunicare şi de atitudinea comunicativă urmărind o secvență/secvențe dintr-o ecranizare","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Prezentarea documentată a unei teme/a unui punct de vedere, citând sursele de informare, într-un text de tip argumentativ/în texte de diferite tipuri (de tip descriptiv, explicativ etc.)","1.2.","lbcomRom8-1.2","selectarea de surse necesare documentării pentru realizarea unei prezentări (manuale, site, documentare, dicționare)","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Realizarea unei prezentări orale multimodale în faţa unui public, corelând elementele verbale, paraverbale şi nonverbale în cadrul unor strategii de argumentare","1.3.","lbcomRom8-1.3","transpunerea în alt limbaj – grafic/iconic – a unei prezentări audiate","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Realizarea unei prezentări orale multimodale în faţa unui public, corelând elementele verbale, paraverbale şi nonverbale în cadrul unor strategii de argumentare","1.3.","lbcomRom8-1.3","exerciții de elaborare a unei prezentări simple, utilizând un organizator grafic","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Realizarea unei prezentări orale multimodale în faţa unui public, corelând elementele verbale, paraverbale şi nonverbale în cadrul unor strategii de argumentare","1.3.","lbcomRom8-1.3","prezentarea simultană, în două limbaje – verbal și grafic – a unui singur obiect (monument, oraș, personaj etc.);","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Realizarea unei prezentări orale multimodale în faţa unui public, corelând elementele verbale, paraverbale şi nonverbale în cadrul unor strategii de argumentare","1.3.","lbcomRom8-1.3","exerciții de gestionare a timpului, în cadrul unei prezentări","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
"Participarea activă la dezbateri simple, formulând puncte de vedere și/sau continuând ideile celorlalți, exprimând un punct de vedere faţă de opiniile expuse de interlocutor(i)","1.4.","lbcomRom8-1.4","reformularea unor puncte de vedere, în funcție de schimbarea contextului comunicațional/în funcție de caracterul formal/informal al discuțiilor","Limba și literatura română","lbcomRom8","cl8","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Participarea la interacțiuni verbale în diverse situații de comunicare prin receptarea și producerea textului oral"
