"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Argumentarea importanței asumării modelului de iubire trinitară pentru împlinirea personală şi a comunității","1.1.","relOrt8-1.1","participarea la discuții pe teme precum: iubirea, descoperirea lui Dumnezeu, mărturisirea credinței, cuvântul lui Dumnezeu","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Argumentarea importanței asumării modelului de iubire trinitară pentru împlinirea personală şi a comunității","1.1.","relOrt8-1.1","lecturarea unor texte care prezintă învățătura despre Sfânta Treime (texte biblice, texte privind viața unor sfinți care au explicat învățătura despre Sfânta Treime – Sfântul Spiridon/Sfântul Patrick)","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Argumentarea importanței asumării modelului de iubire trinitară pentru împlinirea personală şi a comunității","1.1.","relOrt8-1.1","explicarea „Simbolului credinței”, din perspectiva iubirii Dumnezeului Treimic față de om","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Argumentarea importanței asumării modelului de iubire trinitară pentru împlinirea personală şi a comunității","1.1.","relOrt8-1.1","vizionarea unor fragmente din filme tematice (de exemplu, filmul „Andrei Rubliov” de Andrei Tarkovski)","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Formularea de argumente pentru susținerea importanței unor idei, fapte, evenimente cu relevanță moral-religioasă, în plan individual şi social","1.2.","relOrt8-1.2","analizarea modului de manifestare a iubirii divine în diferite pilde şi minuni ale Mântuitorului","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Formularea de argumente pentru susținerea importanței unor idei, fapte, evenimente cu relevanță moral-religioasă, în plan individual şi social","1.2.","relOrt8-1.2","elaborarea unor compuneri pe teme precum: „Iubirea lui Dumnezeu şi răspunsul omului”, „Lumea, darul lui Dumnezeu pentru om”, „Icoana, chipul omului ajuns la sfințenie”","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Formularea de argumente pentru susținerea importanței unor idei, fapte, evenimente cu relevanță moral-religioasă, în plan individual şi social","1.2.","relOrt8-1.2","participarea la dezbateri pe teme privind fapte şi evenimente cu relevanță moral-religioasă la nivelul comunității","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Compararea modurilor în care un mesaj religios poate fi exprimat prin forme de comunicare diferite","1.3.","relOrt8-1.3","analizarea unor simboluri religioase exprimate în diferite forme de comunicare (de exemplu, muzică religioasă, iconografie, pictură şi arhitectură religioasă)","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Compararea modurilor în care un mesaj religios poate fi exprimat prin forme de comunicare diferite","1.3.","relOrt8-1.3","elaborarea de miniproiecte de grup pe teme privind rolul muzicii/al literaturii/al artei în viața omului, cu accent pe valorile moral-religioase transmise prin intermediul acestora, utilizând mijloace variate de informare şi de prezentare","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
"Compararea modurilor în care un mesaj religios poate fi exprimat prin forme de comunicare diferite","1.3.","relOrt8-1.3","realizarea de comparații între muzica laică, muzica religioasă şi cântarea liturgică, pe baza unui set de criterii date (de exemplu, scopul muzicii, sentimente exprimate, contexte de audiție, modalități de exprimare, autori)","Religie cultul ortodox","relOrt8","cl8","Ordinul ministrului educației naționale 3393 / 28.02.2017","Utilizarea conceptelor specifice religiei proprii, în conexiune cu diferite manifestări ale credinței"
