"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relOrt0-1.1","discuții despre importanța lui Dumnezeu în viața omului","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relOrt0-1.1","jocuri didactice ilustrative, care să valorifice experiențe ale copiilor, relevante din punct de vedere religios (ajutarea semenilor, participarea la slujbele Bisericii, rugăciunea etc.)","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relOrt0-1.1","realizarea unor desene/ lucrări practice în care se reflectă informațiile primite prin intermediul cântecelor, rugăciunilor, textelor biblice prezentate","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relOrt0-1.1","exerciții de realizare a închinării (gestul închinării, cuvintele însoțitoare)","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relOrt0-1.1","explicarea semnificației gestului închinării","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Observarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu z","1.2.","relOrt0-1.2","povestirea unor fapte bune, proprii sau ale altora","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Observarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu z","1.2.","relOrt0-1.2","exerciții de identificare a calităților celorlalți (membri ai familiei, colegi, prieteni etc.), prin desene, dialoguri etc.","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Observarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu z","1.2.","relOrt0-1.2","jocuri de rol „Așa da/ Așa nu”","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea unor reguli de comportament moral-creștin în contexte de viață familiare","1.3.","relOrt0-1.3","conversații de grup privind regulile de comportament în diferite situații (în familie, școală, biserică, comunitate etc.)","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea unor reguli de comportament moral-creștin în contexte de viață familiare","1.3.","relOrt0-1.3","studii de caz, pornind de la situații reale sau imaginare din viața copiilor (persoane din viața cotidiană, persoane din povestiri biblice, personaje din desene animate sau din povești etc.)","Religie cultul ortodox","relOrt0","cl0","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
