"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Identificarea numerelor aparținând diferitelor submulțimi ale lui R","1.1.","mat7-1.1","identificarea pătratelor unor numere naturale dintr-o enumerare de numere date","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea numerelor aparținând diferitelor submulțimi ale lui R","1.1.","mat7-1.1","identificarea, în exemple relevante, a relației între puterea cu exponent 2 și rădăcina pătrată a pătratului unui număr natural","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea numerelor aparținând diferitelor submulțimi ale lui R","1.1.","mat7-1.1","identificarea rădăcinii pătrate din pătratul unui număr natural utilizând scrierea sun formă de putere cu exponent 2","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea numerelor aparținând diferitelor submulțimi ale lui R","1.1.","mat7-1.1","recunoașterea numerelor naturale, întregi, raționale","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea numerelor aparținând diferitelor submulțimi ale lui R","1.1.","mat7-1.1","recunoașterea unui număr irațional dintr-o mulțime de numere date","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea numerelor aparținând diferitelor submulțimi ale lui R","1.1.","mat7-1.1","identificarea unei forme convenabile de scriere a unui număr real în funcție de un context dat","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unei situații date rezolvabile prin ecuații sau sisteme de ecuații liniare","1.2.","mat7-1.2","recunoașterea unor relații matematice care reprezintă ecuații","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unei situații date rezolvabile prin ecuații sau sisteme de ecuații liniare","1.2.","mat7-1.2","identificarea necunoscutei, coeficienților, termenilor liberi ai unei ecuații","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unei situații date rezolvabile prin ecuații sau sisteme de ecuații liniare","1.2.","mat7-1.2","furnizarea unor exemple de ralații matematice care reprezintă ecuații sau sisteme de ecuații liniare","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unei situații date rezolvabile prin ecuații sau sisteme de ecuații liniare","1.2.","mat7-1.2","identificarea și notarea datelor cunoscute și a datelor necunoscute în cazul problemelor care se rezolvă cu ajutorul ecuațiilor sau sistemelor de ecuații","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor informații din tabele, grafice și diagrame","1.3.","mat7-1.3","extragerea unei informații dintr-un tabel, grafic sau diagramă","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor informații din tabele, grafice și diagrame","1.3.","mat7-1.3","identificarea modului adecvat de reprezentare a unor date","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea unor informații din tabele, grafice și diagrame","1.3.","mat7-1.3","identificarea unor exemple de corespondențe matematice în contexte variate","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea patrulaterelor particulare în configurații geometrice date","1.4.","mat7-1.4","identificarea patrulaterelor pe corpuri geometrice sau pe desfășurări ale acestora","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea patrulaterelor particulare în configurații geometrice date","1.4.","mat7-1.4","recunoașterea patrulaterelor în cotidian (în salade clasă, mediul înconjurător etc.)","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea patrulaterelor particulare în configurații geometrice date","1.4.","mat7-1.4","identificarea patrulaterelor particulare în mediul înconjurător","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea patrulaterelor particulare în configurații geometrice date","1.4.","mat7-1.4","identificarea paralelogramelor particulare într-o reprezentare geometrică dată","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea patrulaterelor particulare în configurații geometrice date","1.4.","mat7-1.4","identificarea pătratelor dintr-o mulțime de dreptunghiuri și romburi","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea elementelor cercului și/sau poligoanelor regulate în configurații geometrice date","1.5.","mat7-1.5","recunoașterea elementelor unui cerc pe configurații geometrice date","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea elementelor cercului și/sau poligoanelor regulate în configurații geometrice date","1.5.","mat7-1.5","identificarea unor proprietăți ale arcelor, coardelor și a diametrului perpendicular pe o coardă","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
"Identificarea elementelor cercului și/sau poligoanelor regulate în configurații geometrice date","1.5.","mat7-1.5","identificarea poligoanelor regulate înscrise intr-un cerc","Matematică","mat7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Identificarea unor date, mărimi și relații matematice, în contextul în care acestea apar"
