"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","numărarea elementelor unei mulțimi, pentru evidențierea faptului că numărul de elemente ale acesteia este dat de ultimul număr din succesiunea 1, 2,…x, unde x mai mic sau egal cu 31;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","recunoașterea cifrelor de la 0 la 9, ca simboluri convenționale ale numerelor mai mici decât 10;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","recunoașterea cifrelor pe tastele unui calculator sau ale altor resurse digitale;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","reprezentarea numerelor de la 1 la 31 cu ajutorul unor obiecte (jetoane, creioane, mărgele etc.) sau semne (cerculețe, linii etc.);","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","citirea numerelor de la 0 la 31;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","scrierea numerelor de la 0 la 31;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","numărarea înainte și înapoi, în variante complete sau de la un punct al seriei, din 1 în 1, cu/fără manipularea obiectelor;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","explorarea mediului înconjurător pentru a identifica și număra ființe și lucruri;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","gruparea unor jetoane reprezentând animale, mijloace de transport etc. după numărul unor elemente specifice;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","colorarea unor planșe în care codul culorilor este dat de numere;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Recunoașterea și scrierea numerelor în concentrul 0-31","1.1.","mateMed2-1.1","Joc: Zilele de naștere „Găsește colegul născut în aceeași zi cu tine”;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Compararea numerelor în concentrul 0-31","1.2.","mateMed2-1.2","compararea grupurilor de obiecte (bile, bețișoare, puncte etc.) prin figurarea lor unele sub altele, încercuirea părților comune ale grupurilor, punerea în corespondență 1 la 1 a elementelor grupurilor;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Compararea numerelor în concentrul 0-31","1.2.","mateMed2-1.2","colorarea elementelor unei mulțimi după criterii date (ex.: „Colorează mulțimea care are cele mai multe/cele mai puține ...”; „Construiește/ desenează o mulțime cu tot atâtea/ cu mai multe/ cu mai puține ...” etc.);","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Compararea numerelor în concentrul 0-31","1.2.","mateMed2-1.2","identificarea „vecinilor” unui număr;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Compararea numerelor în concentrul 0-31","1.2.","mateMed2-1.2","selectarea unor numere după un criteriu dat (ex.: „Încercuiți cu verde numerele mai mari decât 3 și mai mici decât 15”);","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Ordonarea numerelor în concentrul 0-31, folosind poziționarea pe axa numerelor","1.3.","mateMed2-1.3","ordonarea unor numere date, crescător sau descrescător;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Ordonarea numerelor în concentrul 0-31, folosind poziționarea pe axa numerelor","1.3.","mateMed2-1.3","completarea unor serii numerice;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Ordonarea numerelor în concentrul 0-31, folosind poziționarea pe axa numerelor","1.3.","mateMed2-1.3","identificarea numerelor lipsă de pe axa numerelor, în situația în care se dau două numere;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări și scăderi în concentrul 0-31, prin adăugarea /extragerea a 1-5 elemente dintr-o mulțime dată","1.4.","mateMed2-1.4","numărare cu pas dat ( ex. din 2 în 2, din 3 în 3), cu suport intuitiv ( ex. pietre/frunze pe care sare o broscuță, flori din care culege albina polen);","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări și scăderi în concentrul 0-31, prin adăugarea /extragerea a 1-5 elemente dintr-o mulțime dată","1.4.","mateMed2-1.4","compunerea și descompunerea unor mulțimi de obiecte având drept cardinal un număr de elemente mai mic decât 10; mai mic decât 31;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări și scăderi în concentrul 0-31, prin adăugarea /extragerea a 1-5 elemente dintr-o mulțime dată","1.4.","mateMed2-1.4","adăugarea și extragerea de elemente dintr-o mulțime de obiecte, fiecare operație fiind însoțită de numărarea obiectelor;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări și scăderi în concentrul 0-31, prin adăugarea /extragerea a 1-5 elemente dintr-o mulțime dată","1.4.","mateMed2-1.4","adăugarea/extragerea de elemente dintr-o mulțime dată, pentru a obține mulțimi „cu tot atâtea elemente”;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări și scăderi în concentrul 0-31, prin adăugarea /extragerea a 1-5 elemente dintr-o mulțime dată","1.4.","mateMed2-1.4","rezolvarea de exerciții de adunare și scădere cu 1-5 unități în concentrul 0-31 și verificarea operațiilor efectuate prin numărare de obiecte/prin desene;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări și scăderi în concentrul 0-31, prin adăugarea /extragerea a 1-5 elemente dintr-o mulțime dată","1.4.","mateMed2-1.4","folosirea unui calculator pentru operații simple de adunare și verificarea rezultatelor cu ajutorul obiectelor;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări repetate/ scăderi repetate prin numărare și reprezentări obiectuale în concentrul 0-31","1.5.","mateMed2-1.5","jocuri de extragere repetată a unui anumit număr de elemente dintr-o mulțime dată (ex.: „Câți copii pot primi de la tine câte 2 baloane dacă tu ai 10 baloane?” „Un băiețel dă câte 10 jetoane celor 3 colegi ai săi. Câte a dat în total?”);","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Efectuarea de adunări repetate/ scăderi repetate prin numărare și reprezentări obiectuale în concentrul 0-31","1.5.","mateMed2-1.5","numărare cu pas indicat prin desen sau obiecte, crescător și descrescător;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","aflarea sumei/diferenței a două numere mai mici decât 31;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","aflarea unui termen necunoscut, folosind metoda balanței;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","jocuri de rol care necesită gruparea/regruparea de obiecte și relația întreg-parte (ex.: „La ora de sport”, „La bibliotecă” etc.);","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","crearea unor probleme simple după imagini date;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","formularea și rezolvarea unor probleme pornind de la o tematică dată, prin schimbarea numerelor/ acțiunilor/ întrebării dintr-o problemă rezolvată;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","schimbarea componentelor unei probleme (date numerice, tematică, acțiuni), fără ca tipul de problemă să se schimbe;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","transformarea unei probleme de adunare în problemă de scădere și invers;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
"Utilizarea unor denumiri și simboluri matematice (sumă, total, diferență, =, +. -) în rezolvarea și/sau compunerea de problem","1.6.","mateMed2-1.6","transformarea unei probleme prin extinderea/ reducerea numărului de operații;","Matematică și explorarea mediului ","mateMed2","cl0","OM 3418/19.03.2013","Utilizarea numerelor în calcule elementare"
