"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relclromcat0-1.1","discuții despre importanța lui Dumnezeu în viața omului","Religie Cultul Romano-Catolic de limba română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relclromcat0-1.1","jocuri didactice ilustrative, care să valorifice experiențe ale copiilor relevante din punct de vedere religios (ajutarea semenilor, participarea la slujbele Bisericii, primirea Sfintelor Taine, rugăciunea etc.)","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relclromcat0-1.1","realizarea unor desene/ lucrări practice în care se reflectă informațiile primite prin intermediul cântecelor, rugăciunilor, textelor biblice prezentate","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relclromcat0-1.1","exerciții de realizare a închinării (gestul închinării, cuvintele însoțitoare)","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Recunoașterea unor elemente de bază ale credinței religioase","1.1.","relclromcat0-1.1","explicarea semnificației gestului închinării","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Observarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu zi","1.2.","relclromcat0-1.2","povestirea unor fapte bune, proprii sau ale altora","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Observarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu zi","1.2.","relclromcat0-1.2","exerciții de identificare a calităților celorlalți (membri ai familiei, colegi, prieteni etc.), prin desene, dialoguri etc.","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Observarea caracteristicilor comportamentale ale unui creștin, pe baza valorificării unor situații din viața de zi cu zi","1.2.","relclromcat0-1.2","jocuri de rol „Așa da/ Așa nu”","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea unor reguli de comportament moral-creștin în contexte de viață familiare","1.3.","relclromcat0-1.3","conversații de grup privind regulile de comportament în diferite situații (în familie, școală, biserică, comunitate etc.)","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea unor reguli de comportament moral-creștin în contexte de viață familiare","1.3.","relclromcat0-1.3","studii de caz, pornind de la situații reale sau imaginare din viața copiilor (persoane din viața cotidiană, persoane din povestiri biblice, personaje din desene animate sau din povești etc.)","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea unor reguli de comportament moral-creștin în contexte de viață familiare","1.3.","relclromcat0-1.3","jocuri de rol: „Cum mă comport când...?”; „Cum procedez dacă sunt în situația...?”","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea unor reguli de comportament moral-creștin în contexte de viață familiare","1.3.","relclromcat0-1.3","exerciții de manifestare a dezacordului față de comportamente care încalcă valorile morale","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Aplicarea unor reguli de comportament moral-creștin în contexte de viață familiare","1.3.","relclromcat0-1.3","vizite la biserică","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Asumarea unor responsabilități în cadrul grupurilor din care face parte, la propunerea adultului","2.1.","relclromcat0-2.1","exerciții de identificare a rolurilor sociale ale diferitelor persoane (copii, părinți, profesori etc.) și a responsabilităților corespunzătoare fiecăreia dintre acestea","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Asumarea unor responsabilități în cadrul grupurilor din care face parte, la propunerea adultului","2.1.","relclromcat0-2.1","dialoguri pe teme privind colaborarea în diferite grupuri de apartenență","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Asumarea unor responsabilități în cadrul grupurilor din care face parte, la propunerea adultului","2.1.","relclromcat0-2.1","participarea la activități caritabile, împreună cu alți membri ai școlii, parohiei etc.","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Asumarea unor responsabilități în cadrul grupurilor din care face parte, la propunerea adultului","2.1.","relclromcat0-2.1","jocuri de rol pe tema asumării diferitelor responsabilități (în familie, în școală etc.)","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Asumarea unor responsabilități în cadrul grupurilor din care face parte, la propunerea adultului","2.1.","relclromcat0-2.1","studii de caz pe tema ajutorului oferit celorlalți","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Identificarea unor elemente comune și de diferențiere între oameni","2.2.","relclromcat0-2.2","exerciții de identificare a unor elemente de diversitate (aspect fizic, limba vorbită, calități, comportamente, lucruri sau mâncăruri favorite etc.)","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Identificarea unor elemente comune și de diferențiere între oameni","2.2.","relclromcat0-2.2","exerciții de exprimare a acordului/ dezacordului față de opiniile altora (argumentarea opiniei proprii în spiritul toleranței pentru opinia altora)","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Identificarea unor elemente comune și de diferențiere între oameni","2.2.","relclromcat0-2.2","participarea la întâlniri cu persoane din comunitate, pe teme relevante din punct de vedere educațional","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Identificarea unor elemente comune și de diferențiere între oameni","2.2.","relclromcat0-2.2","participarea la dialoguri având ca subiect „Persoanele cu nevoi speciale”","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Identificarea unor elemente comune și de diferențiere între oameni","2.2.","relclromcat0-2.2","studii de caz: „Ce ai face dacă ai fi în situația ...?”","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
"Identificarea unor elemente comune și de diferențiere între oameni","2.2.","relclromcat0-2.2","audierea unor texte religioase simple, în proză sau în versuri, în care se reflectă ideea de toleranță","Religie Cultul Romano-Catolic de limbă română","relclromcat0","cl0","Ordin al ministrului educației naționale nr. 3418/19.03.2013, Anexa nr. 2","Colaborarea cu copiii și cu adulții din mediul familiar, în acord cu valorile religioase"
