"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.1.","artViz2-1.1","formularea de enunțuri despre posibile trăiri exprimate de autori în picturi/desene/fotografii artistice/sculptură etc.","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.1.","artViz2-1.1","participarea la discuții despre mesaje exprimate în diferite momente din filme pentru copii/ filme de desene animate","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.1.","artViz2-1.1","jocuri comparative între mesaje practice transmise prin limbaj vizual și mesaje artistice – Exemplu: anunțul de la metrou, compus din imagine și text: Nu vă sprijiniți de uși și Ciobănaș cu câine al lui N. Grigorescu sau culoarea roșie de la semafor și Macii lui ș. Luchian","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.1.","artViz2-1.1","sesizarea efectelor sugestive ale unei culori folosite într-o reproducere, prin comparația cu zone alăturate, colorate diferit","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Identificarea semnificației liniei, punctului, culorii și formei în opere de artă","1.2.","artViz2-1.2","participarea la jocuri de identificare a semnificației liniilor frânte/ curbe/orizontale/verticale în desene","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.2.","artViz2-1.2","participarea la jocuri de identificare a semnificației punctului în funcție de domeniul în care este utilizat (pictură, grafică, sculptură etc.)","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.2.","artViz2-1.2","identificarea efectului spațial al punctului, în funcție de mărimea, distanța sau luminozitatea acestuia ","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.2.","artViz2-1.2","identificarea semnificației culorilor folosite în reproduceri/ desene","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Sesizarea diferenței dintre informația practică transmisă prin limbaj vizual și mesajul artistic","1.2.","artViz2-1.2","compararea metaforică a culorilor, formelor, materialelor, perspectivelor în funcție de trăirea proprie - Exemplu: Copilul poate vedea unele culori reci ca apa, unele forme rele pentru că sunt ascuțite, unele obiecte mai mari pentru că sunt mai importante etc. ","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Manifestarea curiozității față de explorarea de mesaje artistice simple, exprimate vizual","1.3.","artViz2-1.3","analiza liberă și personală a mesajului unei realizări artistice (exemplu: „Vă recomand… filmul, expoziția etc., deoarece…”)","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Manifestarea curiozității față de explorarea de mesaje artistice simple, exprimate vizual","1.3.","artViz2-1.3","discuții în care se explică preferințele artistice ale fiecăruia","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Manifestarea curiozității față de explorarea de mesaje artistice simple, exprimate vizual","1.3.","artViz2-1.3","observarea și analizarea unor lucrări de artă tradițională și modernă românească și identificarea mijloacelor de expresie folosite","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Manifestarea curiozității față de explorarea de mesaje artistice simple, exprimate vizual","1.3.","artViz2-1.3","audierea de povestiri sau vizionarea de documentare despre artiști români din domenii diferite","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Manifestarea curiozității față de explorarea de mesaje artistice simple, exprimate vizual","1.3.","artViz2-1.3","răsfoirea de albume de artă","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Manifestarea curiozității față de explorarea de mesaje artistice simple, exprimate vizual","1.3.","artViz2-1.3","participarea la proiecte având ca temă viața și opera unor artiști români consacrați","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Manifestarea curiozității față de explorarea de mesaje artistice simple, exprimate vizual","1.3.","artViz2-1.3","participarea la întâlniri cu artiști/ meșteșugari locali","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Explorarea de mesaje artistice exprimate în limbaj vizual într-o diversitate de contexte familiare"
"Explorarea unor caracteristici/ proprietăți ale materialelor în diverse contexte","2.1.","artViz2-2.1","selectarea materialelor de lucru, în funcție de scopul propus","Arte vizuale și abilități practice","artViz2","cl2","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Realizarea de creații funcționale și/sau estetice folosind materiale și tehnici elementare diverse"
