"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","observarea unor substanțe/amestecuri și identificarea caracteristicilor acestora (de exemplu: stare de agregare, culoare, aspect etc.) în activități practice de laborator prin completarea unor fișe de observare","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2017","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","recunoașterea unor fenomene/proprietăți, substanțe pure/amestecuri pe baza observațiilor din cadrul unor experimente","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2018","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","elaborarea, în echipă, a unei fișe de observare a proprietăților fizice ale unor substanțe (de exemplu: zahăr, pilitură de fier, aluminiu, sulf, grafit etc.)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2019","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","identificarea tipurilor de substante compuse pe baza unor criterii date (de exemplu: recunoa.terea formulelor chimice ale unor acizi dintr-o serie de formule chimice)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2020","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","analizarea unor fenomene/proprietati, substan.e/amestecuri în scopul stabilirii asemanarilor .s deosebirilor dintre acestea (de exemplu: deosebirea dintre dizolvarea zaharului în apa si topirea acestuia, verificarea conductibilitatii electrice a unei solutii de zahar si a unei solutii de clorura de sodiu etc.)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2021","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","precizarea componentelor din amestecuri întâlnite în viața cotidiană (de exemplu: saramură, sirop, lapte de var, alcool sanitar, oțet etc.)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2022","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","observarea unor metale în activita.i practice .i elaborarea unei fi.e de observare a proprieta.ilor fizice ale acestora (de exemplu: stare de agregare, culoare, luciu, duritate, proprieta.i mecanice etc.)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2023","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Identificarea unor proprietăți/fenomene, substanțe/amestecuri în contexte cunoscute","1.1.","chim7-1.1","compararea proprietăților fizice ale unui metal cu proprietățile fizice ale unor aliaje ale acestuia în scopul identificării utilizării practice ale aliajelor respective, într-o activitate investigativă","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2024","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Descrierea unor fenomene și proprietăți ale substanțelor întâlnite în contexte cunoscute prin utilizarea terminologiei specifice chimiei","1.2.","chim7-1.2","consemnarea sistematică a observațiilor asociate unor fenomene fizice și chimice studiate","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2025","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Descrierea unor fenomene și proprietăți ale substanțelor întâlnite în contexte cunoscute prin utilizarea terminologiei specifice chimiei","1.2.","chim7-1.2","descrierea proceselor implicate în operațiile de decantare, filtrare, cristalizare, distilare (de exemplu: descrierea proceselor care au loc în activități practice de separare a unor amestecuri eterogene sau omogene cunoscute - apă și cărbune, apă și clorură de sodiu etc.)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2026","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Descrierea unor fenomene și proprietăți ale substanțelor întâlnite în contexte cunoscute prin utilizarea terminologiei specifice chimiei","1.2.","chim7-1.2","diferențierea fenomenelor fizice de fenomenele chimice, a substanțelor de amestecuri, a amestecurilor omogene de amestecuri eterogene etc. după criterii date","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2027","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Descrierea unor fenomene și proprietăți ale substanțelor întâlnite în contexte cunoscute prin utilizarea terminologiei specifice chimiei","1.2.","chim7-1.2","diferențierea conceptelor și noțiunilor specifice: particulă subatomică (proton, neutron, electron), număr atomic, număr de masă, masa atomică relativă, mol, masă molară, valență prin completarea unor fișe de lucru","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2028","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Descrierea unor fenomene și proprietăți ale substanțelor întâlnite în contexte cunoscute prin utilizarea terminologiei specifice chimiei","1.2.","chim7-1.2","utilizarea Tabelului Periodic pentru aflarea unor informații referitoare la proprietățile elementelor chimice (de exemplu: caracter chimic, valență etc.)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2029","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Utilizarea simbolurilor specifice chimiei pentru reprezentarea unor elemente, substanțe simple sau compuse și transformări ale substanțelor","1.3.","chim7-1.3","recunoașterea prin jocuri a simbolurilor unor elemente chimice, a formulelor chimice ale unor substanțe simple sau compuse, ale transformărilor substanțelor (de exemplu: activități de grup cu ajutorul unor cartonașe, utilizarea Tabelului Periodic interactiv etc.)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2030","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Utilizarea simbolurilor specifice chimiei pentru reprezentarea unor elemente, substanțe simple sau compuse și transformări ale substanțelor","1.3.","chim7-1.3","utilizarea notației specifice pentru reprezentarea izotopilor aceluiași element în activități în echipă;","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2031","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Utilizarea simbolurilor specifice chimiei pentru reprezentarea unor elemente, substanțe simple sau compuse și transformări ale substanțelor","1.3.","chim7-1.3","reprezentarea/modelarea grafică a structurilor electronice ale primelor 20 de elemente din Tabelul Periodic","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2032","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Utilizarea simbolurilor specifice chimiei pentru reprezentarea unor elemente, substanțe simple sau compuse și transformări ale substanțelor","1.3.","chim7-1.3","modelarea structurilor Lewis ale unor ioni și molecule utilizând simbolurile chimice","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2033","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Utilizarea simbolurilor specifice chimiei pentru reprezentarea unor elemente, substanțe simple sau compuse și transformări ale substanțelor","1.3.","chim7-1.3","stabilirea formulelor chimice ale substanțelor pe baza valențelor elementelor chimice","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2034","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Utilizarea simbolurilor specifice chimiei pentru reprezentarea unor elemente, substanțe simple sau compuse și transformări ale substanțelor","1.3.","chim7-1.3","utilizarea terminologiei specifice chimiei în scopul denumirii elementelor/substanțelor chimice simple și compuse","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2035","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Utilizarea simbolurilor specifice chimiei pentru reprezentarea unor elemente, substanțe simple sau compuse și transformări ale substanțelor","1.3.","chim7-1.3","determinarea unei formule chimice utilizând algoritmi de calcul","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2036","Explorarea unor fenomene și proprietăți ale substanțelor întâlnite în activitatea cotidiană"
"Formularea unor ipoteze cu privire la caracteristicile substanțelor și a relațiilor dintre ele","2.1.","chim7-2.1","formularea unor întrebări care conduc la necesitatea unei investigații pentru aflarea răspunsului (de exemplu: “Cum putem separa nisipul fin de apă?”)","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2037","Interpretarea unor date și informații obținute în cadrul unui demers investigativ"
"Formularea unor ipoteze cu privire la caracteristicile substanțelor și a relațiilor dintre ele","2.1.","chim7-2.1","structurarea unei ipoteze cu ajutorul datelor obținute experimental sau din alte surse cu privire la caracteristicile substanțelor și a relațiilor dintre ele","Chimie","chim7","cl7","Ordinul ministrului educaţiei naţionale nr. 3393 / 28.02.2038","Interpretarea unor date și informații obținute în cadrul unui demers investigativ"
