"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Explorarea direcţiilor de dezvoltare a caracteristicilor personale","1.1.","consEd6-1.1","autoanaliza calităților personale și a direcțiilor de dezvoltare a acestora prin fișe de lucru sau prin exerciții creative cu tema „Viața mea ca o carte - coperți, capitole, titluri, conținuturi, idei principale”, „Calendar anual pentru clasa a VI-a” cu mesaje și imagini","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Adoptarea atitudinilor pozitive faţă de sine şi a unui stil de viață sănătos și echilibrat"
"Explorarea direcţiilor de dezvoltare a caracteristicilor personale","1.1.","consEd6-1.1","stabilirea unor repere importante, a evenimentelor din viața personală din trecut, prezent sau viitor sub forma unor metafore de tipul: „Călătoria”, „Linia vieții”, „Râul”, „Comoara”","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Adoptarea atitudinilor pozitive faţă de sine şi a unui stil de viață sănătos și echilibrat"
"Explorarea direcţiilor de dezvoltare a caracteristicilor personale","1.1.","consEd6-1.1","folosirea unor carduri/imagini inspiraționale care reprezintă arhetipuri/personaje din povești clasice, citate pentru explorarea valorilor și credințelor proprii","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Adoptarea atitudinilor pozitive faţă de sine şi a unui stil de viață sănătos și echilibrat"
"Explorarea direcţiilor de dezvoltare a caracteristicilor personale","1.1.","consEd6-1.1","formularea unui plan de acțiune privind direcțiile dezvoltării personale: „Eu peste 5/10/20 de ani”","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Adoptarea atitudinilor pozitive faţă de sine şi a unui stil de viață sănătos și echilibrat"
"Identificarea alternativelor de soluționare a unor situaţii de stres pentru asigurarea stării de bine","1.2.","consEd6-1.2","întâlniri cu specialişti pentru analizarea unor situații limită de viață și identificarea modalităților de soluționare a acestora","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Adoptarea atitudinilor pozitive faţă de sine şi a unui stil de viață sănătos și echilibrat"
"Identificarea alternativelor de soluționare a unor situaţii de stres pentru asigurarea stării de bine","1.2.","consEd6-1.2","organizarea unor evenimente inedite avâd ca teme: optimismul, gândirea pozitivă, sănătatea și echilibrul, fericirea, starea de bine: expoziții, teatru, concursuri, festivaluri","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Adoptarea atitudinilor pozitive faţă de sine şi a unui stil de viață sănătos și echilibrat"
"Identificarea alternativelor de soluționare a unor situaţii de stres pentru asigurarea stării de bine","1.2.","consEd6-1.2","dezbateri privind aplicarea în viața de zi cu zi a condițiilor care conduc la asigurarea stării de bine","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Adoptarea atitudinilor pozitive faţă de sine şi a unui stil de viață sănătos și echilibrat"
"Exprimarea emoţiilor în acord cu nevoile personale și cu specificul situaţiilor","2.1.","consEd6-2.1","realizarea de către elevi a unei expoziții, prin colectarea, în timp, a fotografiilor ce ilustrează emoții diverse, surprinse în contexte diferite","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Relaţionarea armonioasă cu ceilalţi în contexte școlare și extrașcolare"
"Exprimarea emoţiilor în acord cu nevoile personale și cu specificul situaţiilor","2.1.","consEd6-2.1","jocuri de rol/ scenete cu personaje aflate în situații ce reflectă emoții diverse: “Prima zi de școală”, „În vizită la prietenul meu”, „Sunt răcit, nu mă simt prea bine”, „Nu știu să rezolv o problemă”","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Relaţionarea armonioasă cu ceilalţi în contexte școlare și extrașcolare"
"Exprimarea emoţiilor în acord cu nevoile personale și cu specificul situaţiilor","2.1.","consEd6-2.1","dezbateri despre relația dintre evenimente, gânduri, emoții și comportamente","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Relaţionarea armonioasă cu ceilalţi în contexte școlare și extrașcolare"
"Identificarea elementelor comunicării eficiente în medii reale și virtuale","2.2.","consEd6-2.2","exerciţii art-creative de realizare a portretului unei persoane care comunică eficient, cu listarea aspectelor care îl recomandă şi argumentarea alegerilor făcute","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Relaţionarea armonioasă cu ceilalţi în contexte școlare și extrașcolare"
"Identificarea elementelor comunicării eficiente în medii reale și virtuale","2.2.","consEd6-2.2","vizionarea unor secvenţe de film/discutarea unor studii de caz pentru identificarea strategiilor de comunicare eficientă în medii reale şi virtuale","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Relaţionarea armonioasă cu ceilalţi în contexte școlare și extrașcolare"
"Identificarea elementelor comunicării eficiente în medii reale și virtuale","2.2.","consEd6-2.2","desene/picturi/colaje pentru ilustrarea individuală sau în echipă a unor atitudini și valori importante în comunicarea interpersonală eficientă","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Relaţionarea armonioasă cu ceilalţi în contexte școlare și extrașcolare"
"Identificarea elementelor comunicării eficiente în medii reale și virtuale","2.2.","consEd6-2.2","elaborarea unui „Cod al respectului“ în comunicarea reală/virtuală și argumentarea alegerilor personale","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Relaţionarea armonioasă cu ceilalţi în contexte școlare și extrașcolare"
"Autoevaluarea progreselor în învățare, utilizând instrumente simple de planificare și monitorizare","3.1.","consEd6-3.1","realizarea unor proiecte pe teme familiare elevilor, specifice altor discipline de studiu sau integrate, pentru identificarea pașilor necesari în învățare și a tehnicilor de învățare eficientă","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Autoevaluarea progreselor în învățare, utilizând instrumente simple de planificare și monitorizare","3.1.","consEd6-3.1","analiza produselor diferitelor activități de învățare la alte discipline și autoevaluarea progresului în învățare în perioade delimitate de timp, utilizând fișe de lucru, grafice, planificatoare","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Autoevaluarea progreselor în învățare, utilizând instrumente simple de planificare și monitorizare","3.1.","consEd6-3.1","identificarea unor noi obiective de învățare pe baza autoevaluării progreselor înregistrate utilizând organizatoare grafice, instrumente simple de planificare","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Autoevaluarea progreselor în învățare, utilizând instrumente simple de planificare și monitorizare","3.1.","consEd6-3.1","planificarea pașilor pentru continuarea constituirii și revizuirii permanente a portofoliului personal de învățare","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Manifestarea interesului pentru a învăța de la ceilalți și pentru a-i sprijini pe ceilalți în învățare","3.2.","consEd6-3.2","analiza unor experiențe de învățare non-formală ale elevilor (în familie, între colegi sau prieteni, în comunitate) și identificarea beneficiilor acestor experiențe pentru succesul în învățare","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Manifestarea interesului pentru a învăța de la ceilalți și pentru a-i sprijini pe ceilalți în învățare","3.2.","consEd6-3.2","simularea unor situații de învățare prin asumarea unor roluri specifice în spațiul educațional: profesor, coleg mai mare/mai mic, părinte, inspector, ministru al educației","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Manifestarea interesului pentru a învăța de la ceilalți și pentru a-i sprijini pe ceilalți în învățare","3.2.","consEd6-3.2","analiza unor povești de viață motivaționale pentru identificarea factorilor și strategiilor personale de depășire a dificultăților","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Manifestarea interesului pentru a învăța de la ceilalți și pentru a-i sprijini pe ceilalți în învățare","3.2.","consEd6-3.2","selecția produselor învățării și a altor elemente relevante pentru activitatea de învățare a elevilor pentru continuarea constituirii portofoliului personal de învățare","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Reflectarea asupra motivației și eficacității strategiilor pentru progres în învățare"
"Compararea unor trasee educaționale din perspectiva alegerii carierei","4.1.","consEd6-4.1","inițierea unor dezbateri cu membri ai familiei sau profesioniști din comunitatea locală pentru identificarea cerințelor educaționale necesare pentru exercitarea unor ocupații: „Modele de viață, modele de carieră” și introducerea rezultatelor în portofoliul personal de învățare","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Luarea deciziilor legate de continuarea studiilor şi carieră prin valorificarea informațiilor despre sine, educație și ocupații"
"Compararea unor trasee educaționale din perspectiva alegerii carierei","4.1.","consEd6-4.1","explorarea dirijată a unor surse de informații despre trasee educaționale, ocupații și cariere pe tema „Cum aflu ce îmi oferă un liceu/o instituție de învățământ profesional” spre exemplu: site-uri web, broșuri ale inspectoratelor școlare și ale unităților de învățământ liceal, vizite în licee/unități de învățământ profesional sau participarea la Târgul ofertelor educaționale","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Luarea deciziilor legate de continuarea studiilor şi carieră prin valorificarea informațiilor despre sine, educație și ocupații"
"Compararea unor trasee educaționale din perspectiva alegerii carierei","4.1.","consEd6-4.1","desene, colaje pe tema „Drumul carierei mele” având ca model familia sau persoane din anturajul apropiat","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Luarea deciziilor legate de continuarea studiilor şi carieră prin valorificarea informațiilor despre sine, educație și ocupații"
"Analiza unor ocupații din perspectiva responsabilităților, condițiilor de lucru și a consecințelor asupra stilului de viață","4.2.","consEd6-4.2","simularea unor interviuri în perechi despre diverse ocupații, pe baza unor criterii, precum: pregătirea profesională necesară, responsabilitățile postului, condițiile și programul de lucru, salariul aferent","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Luarea deciziilor legate de continuarea studiilor şi carieră prin valorificarea informațiilor despre sine, educație și ocupații"
"Analiza unor ocupații din perspectiva responsabilităților, condițiilor de lucru și a consecințelor asupra stilului de viață","4.2.","consEd6-4.2","realizarea de către elevi a unor fișe ale ocupațiilor prin analiza unor exemple din Codul Ocupațiilor din România sau din profilele ocupaționale pe baza unor criterii, precum: conținut, responsabilități, condiții de lucru, instrumente/echipamente de lucru, calități personale necesare și contraindicații, satisfacția profesională, prestigiul social, cererea pe piața muncii, educația necesară, salariul sau stilul de viață","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Luarea deciziilor legate de continuarea studiilor şi carieră prin valorificarea informațiilor despre sine, educație și ocupații"
"Analiza unor ocupații din perspectiva responsabilităților, condițiilor de lucru și a consecințelor asupra stilului de viață","4.2.","consEd6-4.2","realizarea unui proiect intitulat „Vizite în companii”, prin parcurgerea pașilor: identificarea companiilor/firmelor din zonă, efectuarea vizitei, colectarea informațiilor legate de conținut, responsabilități, condiții de lucru, instrumente/echipamente de lucru, calități personale necesare și contraindicații în anumite ocupații, prezentarea experiențelor în cadrul unei expoziții organizate de elevi și introducerea rezultatelor în portofoliul personal de învățare","Consiliere și dezvoltare personală","consEd6","cl6","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Luarea deciziilor legate de continuarea studiilor şi carieră prin valorificarea informațiilor despre sine, educație și ocupații"
