"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","utilizarea imaginilor pentru indicarea semnificației unui mesaj audiat","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","realizarea unui desen care corespunde subiectului textului audiat","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","oferirea de răspunsuri la întrebarea: „Despre ce este vorba... (în acest fragment de poveste/ în acest text) ?”","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","selectarea unor enunțuri simple, scrise, care exprimă mesajul textului audiat, dintr-o pereche de enunțuri date","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","formularea unor titluri potrivite textului audiat","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","executarea unor comenzi/ instrucțiuni/ reguli de joc prezentate de adulți sau copii","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","jocuri de tipul: „Basme și culoare”, „Scrisori desenate”, „Ce nu se potrivește?” etc.","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","audierea unor povești, descrieri, instrucțiuni și indicații și manifestarea unor reacții corespunzătoare","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","decodificarea mesajului încifrat în ghicitori","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea semnificației unui mesaj oral, pe teme accesibile, rostit cu claritate","1.1.","comlbrom1-1.1","audierea unor povestiri simple, ilustrate, despre istoria scrisului","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","identificarea personajelor/ personajului unui text audiat","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","oferirea unor răspunsuri la întrebări de genul: „Cine? Ce? Când? Unde? Cum? De ce?”","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","formularea unor întrebări și răspunsuri referitoare la conținutul unui mesaj/ text audiat","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","identificarea enunțurilor adevărate/ false referitoare la textul audiat","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","completarea orală a unor enunțuri cu elemente din textul audiat","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","identificarea elementelor dintr-un text audiat care se regăsesc într-o ilustrație corespunzătoare textului","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","sesizarea unor elemente omise din ilustrațiile corespunzătoare unor texte audiate","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","asocierea unor imagini/ enunțuri cu informațiile desprinse din discuțiile cu colegii","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","stabilirea de asemănări/ deosebiri între personajele și/ sau întâmplările prezentate în povestirile audiate","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor informații variate dintr-un mesaj rostit cu claritate","1.2.","comlbrom1-1.2","jocuri de tipul: „Recunoaște povestea și personajul”, „Ce s-ar fi întâmplat dacă..” etc.","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor sunete, silabe, cuvinte în enunțuri rostite cu claritate","1.3.","comlbrom1-1.3","jocuri de pronunție a cuvintelor care încep/ se termină/ conțin un anumit sunet","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
"Identificarea unor sunete, silabe, cuvinte în enunțuri rostite cu claritate","1.3.","comlbrom1-1.3","jocuri de tipul: „Telefonul fără fir”, „Fazan”, „Sunetul care se repetă”, „Nume cu silabă repetată”, „Completează silaba”, „Grupează după numărul de silabe” etc.","Comunicare în limba română","comlbrom1","cl1","Ordin al ministrului educației naționale nr. 3418/19.03.2013","Receptarea de mesaje orale în contexte de comunicare cunoscute"
