"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Sistematizarea informațiilor din texte, filme, tabele, desene, scheme, utilizate ca surse pentru explorarea unor sisteme biologice, a unor procese și fenomene","1.1.","bio7-1.1","extragerea/organizarea după diferite criterii a informației din/în tabele, scheme, grafice, diagrame, fragmente de text, atlase, reviste, internet etc.","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Sistematizarea informațiilor din texte, filme, tabele, desene, scheme, utilizate ca surse pentru explorarea unor sisteme biologice, a unor procese și fenomene ","1.1.","bio7-1.1","înregistrarea datelor privind anatomia și fiziologia structurilor observate (sistem nervos, organe de simț, glande endocrine, structuri locomotorii) sub diferite forme ","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru elaborate de elev","1.2.","bio7-1.2","Realizarea de observații macroscopice asupra unor organe animale (oase, mușchi, encefal, măduva spinării) și vegetale (flori, fructe, semințe) pentru stabilirea caracteristicilor lor ","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017 ","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode științifice și metode științifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru elaborate de elev","1.2.","bio7-1.2","Efectuarea de disecții asupra unor organe (de exemplu: disecția globului ocular) pentru stabilirea caracteristicilor lor anatomice ","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru elaborate de elev","1.2.","bio7-1.2","Realizarea de observații microscopice asupra unor țesuturi (de exemplu: țesut epitelial, muscular, osos, nervos), structuri (sporangi, spori), procese (înmugurirea la drojdii)","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru elaborate de elev","1.2.","bio7-1.2","Realizarea unor lucrări de înmulțire a unor plante ornamentale/ de cultură prin însămânțare, butășire, altoire","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru elaborate de elev","1.2.","bio7-1.2"," Renunțarea unei situații - problemă/ipoteză de lucru, alegerea metodelor și a instrumentelor, realizarea observațiilor, a măsurătorilor, colectarea și înregistrarea datelor în tabele/scheme, interpretarea datelor, formularea și prezentarea concluziilor (de exemplu: evidențierea influenței factorilor de mediu asupra germinației, a creșterii și dezvoltării plantelor; evidențierea mișcărilor la plante; evidenţierea relaţiilor între creşterea și dezvoltarea animalelor şi factorii de mediu; observarea comportamentului de reproducere, de apărare la unele animale) enunțarea unei situații - problemă/ipoteză de lucru, alegerea metodelor și a instrumentelor, realizarea observațiilor, a măsurătorilor, colectarea și înregistrarea datelor în tabele/scheme, interpretarea datelor, formularea și prezentarea concluziilor (de exemplu: evidențierea influenței factorilor de mediu asupra germinației, a creșterii și dezvoltării plantelor; evidențierea mișcărilor la plante; evidenţierea relaţiilor între creşterea și dezvoltarea animalelor şi factorii de mediu; observarea comportamentului de reproducere, de apărare la unele animale)","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Realizarea independentă a unor activități de investigare pe baza unor fișe de lucru elaborate de elev","1.2.","bio7-1.2","Realizarea unor experimente demonstrative (de exemplu: reflexul rotulian, achilean, reflexul pupilar fotomotor, determinarea punctului proxim, determinarea sensibilității tactile, termice și dureroase, determinarea câmpului vizual monocular și binocular, determinarea acuității auditive, a acuității gustative, harta gusturilor pe limbă, adaptarea receptorilor olfactivi, evidențierea amprentelor, evidențierea rolului pavilionului urechii, evidențierea sărurilor minerale din oase etc.)","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Asumarea de roluri în cadrul echipei pentru rezolvarea sarcinilor de lucru","1.3.","bio7-1.3","Stabilirea unor reguli de conduită în vederea desfășurării eficiente a investigațiilor în echipă","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
"Asumarea de roluri în cadrul echipei pentru rezolvarea sarcinilor de lucru","1.3.","bio7-1.3"," stabilirea resurselor disponibile pentru alegerea sarcinii de lucru (de exemplu: pentru observarea comportamentului reproductiv, de apărare la animale, elevii care au acasă animale de companie efectuează observațiile, elevii care nu au acasă animale de companie efectuează prelucrarea grafică a observațiilor","Biologie","bio7","cl7","Ordin al ministrului educației naționale nr. 3393 / 28.02.2017","Explorarea sistemelor biologice, a proceselor și a fenomenelor cu instrumente și metode ștințifice"
