"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relclort2-1.1","exerciții de definire a unor termeni abordați în cadrul diferitelor teme, din perspectivă generală și din perspectivă religioasă: iubire, minune, laudă, mulțumire, dar, ajutor, recunoștință, iertare etc","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relclort2-1.1","dialoguri pe tema importanței iubirii: iubirea omului față de ceilalți, iubirea lui Dumnezeu față de om, iubirea omului față de Dumnezeu, valorificând diferite povestiri, jocuri, exemple","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relclort2-1.1","relatarea unor povestiri cu conținut religios despre iubirea lui Dumnezeu față de lume","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relclort2-1.1","observarea naturii, sub aspectul măreției acesteia","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relclort2-1.1","explicarea rolului și posibilității minunilor în viața omului","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relclort2-1.1","jocuri didactice pe tema formelor de manifestare a iubirii față de Dumnezeu și față de semeni","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Explicarea unor aspecte specifice propriei credințe religioase","1.1.","relclort2-1.1","exerciții de redare, într-o succesiune logică, a unor evenimente din viața Mântuitorului","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relclort2-1.2","prezentarea unor modele biblice de comportament, la alegere, în funcție de tema abordată: răsplătirea binelui făcut (exemple: învierea fiului văduvei din Sarepta Sidonului, vindecarea slugii sutașului din Capernaum, învierea Tabitei etc.), iertarea (exemple: Iosif și frații săi, pilda fiului risipitor, Domnul Iisus Hristos, Sfântul Ștefan etc.), ajutorarea bolnavilor (exemple: vindecarea ologului de către Sf. Petru), ajutorarea celor singuri (exemple: vindecarea slăbănogului de la Vitezda, pilda samarineanului milostiv, învierea fiului văduvei din Nain etc.)","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relclort2-1.2","jocuri de rol în care este valorizată respectarea, în contexte variate, a normelor de comportament exemplificate prin exemplele biblice","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
"Evidențierea caracteristicilor comportamentale ale unor modele de credință","1.2.","relclort2-1.2","povestirea unor fapte bune, proprii sau ale altora, motivate/ determinate de iubirea semenilor","Religie cultul ortodox","relclort2","cl2","Ordin al ministrului nr. 3418/19.03.2013","Aplicarea unor norme de comportament specific moralei religioase, în contexte de viață uzuale"
