"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Utilizarea corectă a termenilor specifici educației interculturale cu referire la fapte / evenimente / procese din societatea contemporană","1.1.","edusoc6-1.1","Exerciții de descoperire și de clarificare, în contexte relevante, a unor termeni specifici domeniului, precum: identitate culturală, diversitate culturală, patrimoniu cultural/moștenire culturală, societate interculturală, societate multiculturală, comunicare interculturală","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Utilizarea corectă a termenilor specifici educației interculturale cu referire la fapte / evenimente / procese din societatea contemporană","1.1.","edusoc6-1.1","Redactarea unui text plecând de la un număr de termeni dați, specifici domeniului","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Utilizarea corectă a termenilor specifici educației interculturale cu referire la fapte / evenimente / procese din societatea contemporană","1.1.","edusoc6-1.1","Exerciții de completare/de continuare a unui text, de comentare a unor afirmații/enunțuri referitoare la diferite aspecte privind interculturalitatea","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Utilizarea corectă a termenilor specifici educației interculturale cu referire la fapte / evenimente / procese din societatea contemporană","1.1.","edusoc6-1.1","Realizarea unui glosar ilustrat cu termenii cheie din domeniul educației interculturale","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Identificarea propriilor repere de identitate culturală, prin raportare la sisteme de referință culturale variate","1.2.","edusoc6-1.2","Selectarea unor imagini (de exemplu, fotografii, postere, desene) în care se pot identifica vizual atât elemente specifice culturii românești, cât și elemente specifice altor culturi din Europa și din lume; includerea imaginilor selectate în cadrul unui portofoliu tematic, în format letric sau electronic","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Identificarea propriilor repere de identitate culturală, prin raportare la sisteme de referință culturale variate","1.2.","edusoc6-1.2","Realizarea unor desene, colaje, filme, interviuri, scenete, obiecte confecționate de către elevi care ilustrează tradiții, obiceiuri comune culturii românești cu diferite culturi/ comunități din România, din Europa și din lume","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Identificarea propriilor repere de identitate culturală, prin raportare la sisteme de referință culturale variate","1.2.","edusoc6-1.2","Realizarea unor audiții muzicale care ilustrează muzica tradițională/populară românească cât și muzica tradițională/populară a diferitelor culturi/ comunități din România, din Europa și din lume","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Identificarea propriilor repere de identitate culturală, prin raportare la sisteme de referință culturale variate","1.2.","edusoc6-1.2","Realizarea unei scurte compuneri în care elevii își imaginează că locuiesc, timp de o zi, într-o comunitate care aparține unei culturi diferite/merg la o școală într-o comunitate care aparține unei culturi diferite; analizarea unor provocări care vizează referințe culturale diferite de propria cultură","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Analizarea unor situații în acord/dezacord cu valorile și principiile societății interculturale","1.3","edusoc6-1.3","Recunoașterea principiilor și valorilor specifice societății interculturale, pornind de la imagini date, lectura unor povești, fabule, vizionarea unor filme adecvate vârstei elevilor, relatări din mass-media, observarea unor comportamente ale copiilor și ale adulților în contexte familiare de viață","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
"Analizarea unor situații în acord/dezacord cu valorile și principiile societății interculturale","1.3","edusoc6-1.3","Exemplificarea unor situații care implică toleranță/intoleranță","Educație socială. Educație interculturală","edusoc6","cl6","Ordin al Ministrului Educației Naționale nr. 3393 / 28.02.2017","Raportarea critică la fapte, evenimente, idei, procese din viața personală și a diferitelor grupuri și comunități, prin utilizarea unor achiziții specifice domeniului social"
