nume,ids,cod,activitate,disciplină,coddisc,nivel,act normativ,competență generală
"Utilizarea unor metode simple de înregistrare, de organizare și prelucrare a datelor experimentale și teoretice",1.2,fiz7-1.2,"proiectarea unui tabel pentru colectarea datelor experimentale (de exemplu: pentru determinarea coeficientului de frecare la alunecare, pentru determinarea condiției de echilibru la rotație etc.)",Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2080,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
"Utilizarea unor metode simple de înregistrare, de organizare și prelucrare a datelor experimentale și teoretice",1.2,fiz7-1.2,anticiparea surselor de erori datorate metodei de măsurare și propunerea soluțiilor pentru diminuarea erorilor de măsurare,Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2081,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
"Utilizarea unor metode simple de înregistrare, de organizare și prelucrare a datelor experimentale și teoretice",1.2,fiz7-1.2,compararea rezultatelor obținute cu cele obținute de alți colegi și identificarea eventualelor neconcordanțe,Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2082,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
"Utilizarea unor metode simple de înregistrare, de organizare și prelucrare a datelor experimentale și teoretice",1.2,fiz7-1.2,analizarea eventualelor neconcordanțe între rezultatele obținute și eliminarea datelor incorecte,Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2083,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
"Utilizarea unor metode simple de înregistrare, de organizare și prelucrare a datelor experimentale și teoretice",1.2,fiz7-1.2,"reprezentarea grafică a dependenței dintre mărimile fizice ce caracterizează un fenomen/proces (de exemplu: alungirea unui resort în funcție de forța deformatoare, forța de frecare la alunecare în funcție de forța de apăsare normală, presiunea hidrostatică în funcție de adâncime etc.)",Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2084,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
"Utilizarea unor metode simple de înregistrare, de organizare și prelucrare a datelor experimentale și teoretice",1.2,fiz7-1.2,organizarea datelor colectate experimental pentru formularea concluziilor,Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2085,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
Formularea unor concluzii argumentate pe baza dovezilor obținute în investigația științifică,1.3,fiz7-1.3,evaluarea dovezilor experimentale pentru formularea concluziilor,Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2086,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
Formularea unor concluzii argumentate pe baza dovezilor obținute în investigația științifică,1.3,fiz7-1.3,"analizarea unor imagini statice și dinamice ale unor stări de echilibru mecanic cu scopul evaluării condițiilor de echilibru (de exemplu: sportiv la paralele, bârnă, poziția în apărare a unui jucător de handbal sau de baschet, schior pe pârtie, patinator pe gheață, acrobați sub cupola circului etc.)",Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2087,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
Formularea unor concluzii argumentate pe baza dovezilor obținute în investigația științifică,1.3,fiz7-1.3,"identificarea relațiilor cauză-efect, comparând interacțiuni de același tip",Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2088,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
Formularea unor concluzii argumentate pe baza dovezilor obținute în investigația științifică,1.3,fiz7-1.3,comunicarea observațiilor și concluziilor parțiale ale investigațiilor (de exemplu: dependența constantei de elasticitate a unui resort de lungimea inițială/material/ secțiune; dependența forței de frecare de natura suprafețelor aflate în contact/forța de apăsare normală pe plan; dependența forței arhimedice de densitatea fluidului/volumul de fluid dezlocuit; dependența presiunii de natura lichidului și de adâncime etc.),Fizică,fiz7,cl7,Anexa nr. 2 la ordinul ministrului educației naționale nr. 3393 / 28.02.2089,"Investigarea științifică structurată, în principal experimentală, a unor fenomene fizice simple, perceptibile"
