"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Extragerea unor informații de detaliu dintr-un text informativ sau literar accesibil","1.1.","comlbrom3-1.1","completarea unor tabele/ scheme/ organizatori grafici cu informații din texte audiate; reluarea audierii pentru a completa/ transpune în tabele/ organizatori grafici informații din textele audiate","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Extragerea unor informații de detaliu dintr-un text informativ sau literar accesibil","1.1.","comlbrom3-1.1","îndeplinirea unor instrucțiuni audiate (realizarea unei figurine origami prin operații simple, învățarea regulilor unui joc nou, construirea unui obiect din materiale din natură/reciclate pe baza unor pași simpli, urmărirea unui clip youtube: „Cum fac…?”)","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Deducerea sensului unui cuvânt prin raportare la mesajul audiat în contexte de comunicare familiare","1.2.","comlbrom3-1.2","folosirea unor tehnici prin încercare și eroare pentru a descoperi semnificația cuvintelor","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Deducerea sensului unui cuvânt prin raportare la mesajul audiat în contexte de comunicare familiare","1.2.","comlbrom3-1.2","explicarea sensului cuvântului prin mijloace verbale și nonverbale pornind de la contextul mesajului audiat","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Sesizarea unor regularități ale limbii prin raportare la mesaje audiate","1.3.","comlbrom3-1.3","observarea unor mărci specifice (plural/ gen etc.)","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea curiozității față de diverse tipuri de mesaje în contexte familiare","1.4.","comlbrom3-1.4","realizarea unor desene/ benzi desenate/ scheme pentru a ilustra ceea ce a înțeles din texte informative sau literare simple","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea curiozității față de diverse tipuri de mesaje în contexte familiare","1.4.","comlbrom3-1.4","vizionarea de emisiuni pentru copii (online sau TV) pe teme de interes pentru clasa de elevi","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea curiozității față de diverse tipuri de mesaje în contexte familiare","1.4.","comlbrom3-1.4","folosirea reportofonului, a computerului etc. pentru a audia diferite texte","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea curiozității față de diverse tipuri de mesaje în contexte familiare","1.4.","comlbrom3-1.4","audierea unor povești, povestiri, întâmplări, folosind reportofonul, computerul etc.","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea unei atitudini deschise față de comunicare în condițiile neînțelegerii mesajului audiat","1.5.","comlbrom3-1.5","solicitarea repetării unui mesaj (de exemplu, „Ce-ai spus?”/ „Mai spune o dată!”/ „Cred că nu am înțeles ce ai spus”/ „Te rog să mai spui o dată”)","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea unei atitudini deschise față de comunicare în condițiile neînțelegerii mesajului audiat","1.5.","comlbrom3-1.5","solicitarea unei explicații (de exemplu, „Ce înseamnă că... ?”)","Limba și literatura română","comlbrom3","cl3","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
