"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Realizarea de deducții simple pe baza audierii unui text literar sau informativ accesibil","1.1.","lbcomRom4-1.1","formularea unor predicții, pe baza unor fragmente de text audiate","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Realizarea de deducții simple pe baza audierii unui text literar sau informativ accesibil","1.1.","lbcomRom4-1.1","oferirea de concluzii simple pornind de la scurtmetraje animate / fragmente de desene animate","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Realizarea de deducții simple pe baza audierii unui text literar sau informativ accesibil","1.1.","lbcomRom4-1.1","audierea unor dialoguri amuzante/ interesante și identificarea persoanelor care comunică (numărul și statutul lor, vârsta, preocupările)","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Deducerea sensului unui cuvânt prin raportare la mesajul audiat în contexte de comunicare previzibile","1.2.","lbcomRom4-1.2","intuirea sensului unui cuvânt dintr-o secvență de emisiune audio/ video (Discovery, National Geographic)","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Deducerea sensului unui cuvânt prin raportare la mesajul audiat în contexte de comunicare previzibile","1.2.","lbcomRom4-1.2","explicarea sensului cuvântului pornind de la context","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Sesizarea abaterilor din mesajele audiate în vederea corectării acestora","1.3.","lbcomRom4-1.3","observarea dezacordului sau a altor abateri","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea atenției față de diverse tipuri de mesaje în contexte previzibile","1.4.","lbcomRom4-1.4","concursuri pe echipe pentru rezolvarea de sarcini simple/ itemi cu alegere multiplă pornind de la textele audiate","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea atenției față de diverse tipuri de mesaje în contexte previzibile","1.4.","lbcomRom4-1.4","vizionarea de scurtmetraje animate sau filme scurte pentru copii","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea atenției față de diverse tipuri de mesaje în contexte previzibile","1.4.","lbcomRom4-1.4","audierea unor scenete/ fragmente de teatru radiofonic pentru copii și realizarea de improvizații pe baza acestora","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea atenției față de diverse tipuri de mesaje în contexte previzibile","1.4.","lbcomRom4-1.4","notarea unor elemente considerate importante dintr-un scurt text de informare audiat","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea interesului pentru receptarea mesajului oral indiferent de perturbările de canal","1.5.","lbcomRom4-1.5","jocuri pentru sesizarea semnificației unor mesaje bruiate, trunchiate, articulate defectuos","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Manifestarea interesului pentru receptarea mesajului oral indiferent de perturbările de canal","1.5.","lbcomRom4-1.5","activități de grup în care soluționarea temei necesită angajarea verbală a tuturor membrilor","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Receptarea de mesaje orale în diverse contexte de comunicare"
"Descrierea unui personaj dintr-o carte/ dintr-un film /a unui personaj imaginar urmărind un set de repere","2.1. ","lbcomRom4-2.1","discutarea aspectelor relevante descoperite în text/ carte referitoare la personaj (de exemplu, „Ce îi place personajului? Cum se mișcă/se deplasează? Ce jucării are și cum se joacă? Cum își petrece timpul liber?” etc.)","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Descrierea unui personaj dintr-o carte/ dintr-un film /a unui personaj imaginar urmărind un set de repere","2.1. ","lbcomRom4-2.1","realizarea unui portret al personajului folosind diferite modalități de exprimare: desen/colaj, ritm/melodie, pantomimă etc.; verbalizarea și comentarea acestei descrieri de către cel care a realizat-o sau de către un coleg","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Descrierea unui personaj dintr-o carte/ dintr-un film /a unui personaj imaginar urmărind un set de repere","2.1. ","lbcomRom4-2.1","participarea la joc de rol pentru a intra în pielea personajului; aprecierea interpretării după criterii convenite","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Relatarea unei întâmplări imaginate pe baza unor întrebări de sprijin","2.2. ","lbcomRom4-2.2","jocuri de imaginație (de exemplu, „Închide ochii – ești pe plajă și joci volei cu prietenii, s-a stârnit furtuna, ce faceți?”)","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Relatarea unei întâmplări imaginate pe baza unor întrebări de sprijin","2.2. ","lbcomRom4-2.2","inventarea unui alt final la o poveste","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Relatarea unei întâmplări imaginate pe baza unor întrebări de sprijin","2.2. ","lbcomRom4-2.2","imaginarea unei continuări a unei scene de poveste","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Relatarea unei întâmplări imaginate pe baza unor întrebări de sprijin","2.2. ","lbcomRom4-2.2","relatarea unor întâmplări având ca suport banda desenată","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Relatarea unei întâmplări imaginate pe baza unor întrebări de sprijin","2.2. ","lbcomRom4-2.2","exercițiu de imaginație: ne imaginăm ... (de exemplu, „Intrăm în podul unei case: Ce auzim? Ce mirosim? Ce vedem?”)","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Prezentarea ordonată logic și cronologic a unui proiect/ a unei activități derulate în școală sau extrașcolar","2.3. ","lbcomRom4-2.3","discuții referitoare la prezentarea proiectelor în faza inițială și la final","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Prezentarea ordonată logic și cronologic a unui proiect/ a unei activități derulate în școală sau extrașcolar","2.3. ","lbcomRom4-2.3","discutarea unor criterii pentru aprecierea prezentării unor proiecte/ teme","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Prezentarea ordonată logic și cronologic a unui proiect/ a unei activități derulate în școală sau extrașcolar","2.3. ","lbcomRom4-2.3","concurs de prezentări orale pe o temă anunțată (de exemplu, serbarea de Crăciun, vizita la muzeu, personajul ..., vizionarea filmului 3D) cu juriu dintre elevii clasei","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Prezentarea ordonată logic și cronologic a unui proiect/ a unei activități derulate în școală sau extrașcolar","2.3. ","lbcomRom4-2.3","prezentarea în ordine logică, cronologică a unor imagini care corespund momentelor unei întâmplări","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Inițierea și menținerea unei interacțiuni în vederea rezolvării de probleme individuale sau de grup","2.4. ","lbcomRom4-2.4","jocuri care se bazează pe întrebări reciproce","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Inițierea și menținerea unei interacțiuni în vederea rezolvării de probleme individuale sau de grup","2.4. ","lbcomRom4-2.4","proiecte în perechi/ grupuri mici în care elevii stabilesc roluri și derularea activităților","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Inițierea și menținerea unei interacțiuni în vederea rezolvării de probleme individuale sau de grup","2.4. ","lbcomRom4-2.4","minidezbateri/ controversa creativă","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
"Manifestarea interesului pentru participarea la interacțiuni orale","2.5. ","lbcomRom4-2.5","organizarea unui eveniment în școală/ comunitate","Limba și literatura română","lbcomRom4","cl4","Ordin al ministrului educației naționale nr. 5003 /02.12.2014 ","Exprimarea de mesaje orale în diverse situații de comunicare"
